nm, A
410.000000, 1.293385
409.000000, 1.298214
408.000000, 1.303200
407.000000, 1.308126
406.000000, 1.313198
405.000000, 1.318068
404.000000, 1.322964
403.000000, 1.328095
402.000000, 1.333178
401.000000, 1.338784
400.000000, 1.343870
399.000000, 1.348991
398.000000, 1.354584
397.000000, 1.360027
396.000000, 1.365498
395.000000, 1.370838
394.000000, 1.376531
393.000000, 1.381914
392.000000, 1.387584
391.000000, 1.393303
390.000000, 1.399396
389.000000, 1.405161
388.000000, 1.411557
387.000000, 1.417127
386.000000, 1.423733
385.000000, 1.430345
384.000000, 1.439707
383.000000, 1.441287
382.000000, 1.459582
381.000000, 1.469579
380.000000, 1.470271
379.000000, 1.474337
378.000000, 1.476152
377.000000, 1.482447
376.000000, 1.493843
375.000000, 1.500010
374.000000, 1.510613
373.000000, 1.518735
372.000000, 1.532954
371.000000, 1.533637
370.000000, 1.544444
369.000000, 1.550761
368.000000, 1.565109
367.000000, 1.566037
366.000000, 1.578962
365.000000, 1.593948
364.000000, 1.593682
363.000000, 1.592361
362.000000, 1.611629
361.000000, 1.622303
360.000000, 1.633285
359.000000, 1.643302
358.000000, 1.651371
357.000000, 1.660155
356.000000, 1.674670
355.000000, 1.670088
354.000000, 1.683161
353.000000, 1.703892
352.000000, 1.706016
351.000000, 1.715882
350.000000, 1.727747
349.000000, 1.736728
348.000000, 1.743156
347.000000, 1.732364
346.000000, 1.770210
345.000000, 1.769577
344.000000, 1.783147
343.000000, 1.813545
342.000000, 1.816637
341.000000, 1.825452
340.000000, 1.837556
339.000000, 1.804454
338.000000, 1.860810
337.000000, 1.863826
336.000000, 1.878131
335.000000, 1.910314
334.000000, 1.919082
333.000000, 1.953016
332.000000, 1.968271
331.000000, 1.914916
330.000000, 1.965780
329.000000, 1.946740
328.000000, 2.004330
327.000000, 2.008138
326.000000, 2.025356
325.000000, 2.037498
324.000000, 2.049180
323.000000, 2.055616
322.000000, 2.072799
321.000000, 2.090048
320.000000, 2.103203
319.000000, 2.120973
318.000000, 2.133497
317.000000, 2.149131
316.000000, 2.166847
315.000000, 2.171204
314.000000, 2.194306
313.000000, 2.209066
312.000000, 2.225188
311.000000, 2.242480
310.000000, 2.257435
309.000000, 2.275347
308.000000, 2.293209
307.000000, 2.308306
306.000000, 2.336560
305.000000, 2.366815
304.000000, 2.393045
303.000000, 2.418830
302.000000, 2.453033
301.000000, 2.494163
300.000000, 2.541164
299.000000, 2.593655
298.000000, 2.670838
297.000000, 2.738604
296.000000, 2.821996
295.000000, 2.935696
294.000000, 3.014701
293.000000, 3.122338
292.000000, 3.243530
291.000000, 3.243316
290.000000, 3.482567
289.000000, 3.566682
288.000000, 3.633435
287.000000, 3.837504
286.000000, 3.783058
285.000000, 3.782945
284.000000, 3.899374
283.000000, 3.757898
282.000000, 3.782612
281.000000, 3.933879
280.000000, 4.109916
279.000000, 3.933774
278.000000, 3.933879
277.000000, 4.058966
276.000000, 4.058822
275.000000, 3.782747
274.000000, 3.758049
273.000000, 4.059143
272.000000, 3.899576
271.000000, 4.059340
270.000000, 4.059404
269.000000, 4.411658
268.000000, 4.110771
267.000000, 3.758840
266.000000, 4.014193
265.000000, 4.111309
264.000000, 4.014462
263.000000, 4.014420
262.000000, 4.315416
261.000000, 4.169502
260.000000, 5.014693
259.000000, 3.900594
258.000000, 4.236512
257.000000, 4.169624
256.000000, 4.236638
255.000000, 4.315786
254.000000, 4.315794
253.000000, 4.111695
252.000000, 4.315870
251.000000, 3.935511
250.000000, 4.236445
249.000000, 4.169565
248.000000, 4.236550
247.000000, 4.236705
246.000000, 4.236814
245.000000, 4.412989
244.000000, 4.237099
243.000000, 4.015301
242.000000, 4.316469
241.000000, 4.170459
240.000000, 4.316809
239.000000, 4.413974
238.000000, 4.414079
237.000000, 4.539185
236.000000, 4.171359
235.000000, 4.113442
234.000000, 4.715744
233.000000, 4.317942
232.000000, 4.415107
231.000000, 4.239295
230.000000, 4.415812
229.000000, 4.416266
228.000000, 4.416911
227.000000, 4.065356
226.000000, 4.321507
225.000000, 4.322492
224.000000, 4.420381
223.000000, 4.245278
222.000000, 4.325220
221.000000, 4.179490
220.000000, 4.325914
219.000000, 4.121892
218.000000, 4.246741
217.000000, 4.121839
216.000000, 4.326012
215.000000, 4.326151
214.000000, 4.247093
213.000000, 4.326721
212.000000, 4.247654
211.000000, 4.026063
210.000000, 4.327371
209.000000, 4.328123
208.000000, 4.425343
207.000000, 4.328547
206.000000, 4.329028
205.000000, 4.183961
204.000000, 4.330742
203.000000, 3.729173
202.000000, 4.253144
201.000000, 4.129634
200.000000, 4.130217
