20	0
20.02	0
20.04	0
20.06	0
20.08	0
20.1	0
20.12	0
20.14	0
20.16	0
20.18	0
20.2	0
20.22	0
20.24	0
20.26	0
20.28	0
20.3	0
20.32	0
20.34	0
20.36	0
20.38	0
20.4	0
20.42	0
20.44	0
20.46	0
20.48	0
20.5	0
20.52	0
20.54	0
20.56	0
20.58	0
20.6	0
20.62	0
20.64	0
20.66	0
20.68	0
20.7	0
20.72	0
20.74	0
20.76	0
20.78	0
20.8	0
20.82	0
20.84	0
20.86	0
20.88	0
20.9	0
20.92	0
20.94	0
20.96	0
20.98	0
21	0
21.02	0
21.04	0
21.06	0
21.08	0
21.1	0
21.12	0
21.14	0
21.16	0
21.18	0
21.2	0
21.22	0
21.24	0
21.26	0
21.28	0
21.3	0
21.32	0
21.34	0
21.36	0
21.38	0
21.4	0
21.42	0
21.44	0
21.46	0
21.48	0
21.5	0
21.52	0
21.54	0
21.56	0
21.58	0
21.6	0
21.62	0
21.64	0
21.66	0
21.68	0
21.7	0
21.72	0
21.74	0
21.76	0
21.78	0
21.8	0
21.82	0
21.84	0
21.86	0
21.88	0
21.9	0
21.92	0
21.94	0
21.96	0
21.98	0
22	0
22.02	0
22.04	0
22.06	0
22.08	0
22.1	0
22.12	0
22.14	0
22.16	0
22.18	0
22.2	0
22.22	0
22.24	0
22.26	0
22.28	0
22.3	0
22.32	0
22.34	0
22.36	0
22.38	0
22.4	0
22.42	0
22.44	0
22.46	0
22.48	0
22.5	0
22.52	0
22.54	0
22.56	0
22.58	0
22.6	0
22.62	0
22.64	0
22.66	0
22.68	0
22.7	0
22.72	0
22.74	0
22.76	0
22.78	0
22.8	0
22.82	0
22.84	0
22.86	4.18412
22.88	4.30256
22.9	4.4261
22.92	4.55503
22.94	4.68968
22.96	4.83039
22.98	4.97752
23	5.13147
23.02	5.29267
23.04	5.46159
23.06	5.63872
23.08	5.82461
23.1	6.01983
23.12	6.22504
23.14	6.4409
23.16	6.66819
23.18	6.90772
23.2	7.16038
23.22	7.42714
23.24	7.70909
23.26	8.00739
23.28	11.4337
23.3	11.8569
23.32	12.3046
23.34	12.7787
23.36	13.2813
23.38	13.8148
23.4	14.3818
23.42	14.9853
23.44	15.6285
23.46	16.3151
23.48	17.049
23.5	17.8349
23.52	18.6778
23.54	19.5836
23.56	20.5587
23.58	21.6105
23.6	22.7476
23.62	23.9796
23.64	25.3174
23.66	26.774
23.68	28.3641
23.7	30.1048
23.72	32.0163
23.74	34.1221
23.76	36.45
23.78	39.0332
23.8	41.9112
23.82	45.1317
23.84	48.7524
23.86	52.8439
23.88	57.4933
23.9	62.8088
23.92	68.9267
23.94	76.02
23.96	84.3113
23.98	94.0909
24	105.743
24.02	119.782
24.04	136.917
24.06	158.132
24.08	184.837
24.1	219.101
24.12	264.085
24.14	324.942
24.16	410.936
24.18	540.273
24.2	748.765
24.22	1099.11
24.24	1678.58
24.26	2558.43
24.28	3628
24.3	4248.36
24.32	3758.11
24.34	2703.76
24.36	1793.91
24.38	1187.14
24.4	821.87
24.42	609.65
24.44	484.524
24.46	408.281
24.48	361.83
24.5	336.241
