nm, A
410.000000, 0.955189
409.000000, 0.960272
408.000000, 0.965351
407.000000, 0.970519
406.000000, 0.975730
405.000000, 0.980902
404.000000, 0.986196
403.000000, 0.991447
402.000000, 0.996811
401.000000, 1.002455
400.000000, 1.007812
399.000000, 1.013616
398.000000, 1.019419
397.000000, 1.025126
396.000000, 1.031010
395.000000, 1.036788
394.000000, 1.042644
393.000000, 1.048639
392.000000, 1.054636
391.000000, 1.060796
390.000000, 1.066924
389.000000, 1.073137
388.000000, 1.079403
387.000000, 1.085766
386.000000, 1.092173
385.000000, 1.098846
384.000000, 1.103350
383.000000, 1.112034
382.000000, 1.118265
381.000000, 1.128079
380.000000, 1.137348
379.000000, 1.142429
378.000000, 1.150356
377.000000, 1.157510
376.000000, 1.164762
375.000000, 1.171065
374.000000, 1.177720
373.000000, 1.188320
372.000000, 1.195774
371.000000, 1.200389
370.000000, 1.210643
369.000000, 1.221404
368.000000, 1.227493
367.000000, 1.237195
366.000000, 1.245832
365.000000, 1.254349
364.000000, 1.261576
363.000000, 1.267590
362.000000, 1.283232
361.000000, 1.292748
360.000000, 1.297861
359.000000, 1.308393
358.000000, 1.317605
357.000000, 1.328887
356.000000, 1.334661
355.000000, 1.341585
354.000000, 1.355551
353.000000, 1.365701
352.000000, 1.377789
351.000000, 1.390764
350.000000, 1.391695
349.000000, 1.406765
348.000000, 1.417698
347.000000, 1.418426
346.000000, 1.430922
345.000000, 1.450535
344.000000, 1.452756
343.000000, 1.468696
342.000000, 1.477269
341.000000, 1.481234
340.000000, 1.493020
339.000000, 1.507441
338.000000, 1.536585
337.000000, 1.536898
336.000000, 1.551057
335.000000, 1.566785
334.000000, 1.567630
333.000000, 1.597948
332.000000, 1.612134
331.000000, 1.606984
330.000000, 1.628995
329.000000, 1.651419
328.000000, 1.665568
327.000000, 1.687371
326.000000, 1.697807
325.000000, 1.711189
324.000000, 1.727631
323.000000, 1.741643
322.000000, 1.760110
321.000000, 1.774429
320.000000, 1.791543
319.000000, 1.809032
318.000000, 1.826071
317.000000, 1.846517
316.000000, 1.865384
315.000000, 1.880314
314.000000, 1.911166
313.000000, 1.940731
312.000000, 1.965261
311.000000, 1.972360
310.000000, 1.982003
309.000000, 2.005675
308.000000, 2.036571
307.000000, 2.053931
306.000000, 2.087616
305.000000, 2.115818
304.000000, 2.147620
303.000000, 2.182624
302.000000, 2.220662
301.000000, 2.262455
300.000000, 2.306717
299.000000, 2.362870
298.000000, 2.441085
297.000000, 2.536424
296.000000, 2.641961
295.000000, 2.781755
294.000000, 2.897358
293.000000, 3.036726
292.000000, 3.181608
291.000000, 3.214739
290.000000, 3.332624
289.000000, 3.323399
288.000000, 3.445390
287.000000, 3.433707
286.000000, 3.481687
285.000000, 3.494639
284.000000, 3.508029
283.000000, 3.400222
282.000000, 3.421895
281.000000, 3.521682
280.000000, 3.494441
279.000000, 3.494306
278.000000, 3.433138
277.000000, 3.433302
276.000000, 3.535952
275.000000, 3.411076
274.000000, 3.481615
273.000000, 3.521910
272.000000, 3.536319
271.000000, 3.469397
270.000000, 3.522310
269.000000, 3.522356
268.000000, 3.536735
267.000000, 3.434161
266.000000, 3.551782
265.000000, 3.599261
264.000000, 3.652532
263.000000, 3.551950
262.000000, 3.599421
261.000000, 3.616455
260.000000, 3.652818
259.000000, 3.599568
258.000000, 3.599669
257.000000, 3.634364
256.000000, 3.713591
255.000000, 3.653011
254.000000, 3.736044
253.000000, 3.713680
252.000000, 3.784328
251.000000, 3.634423
250.000000, 3.713520
249.000000, 3.735809
248.000000, 3.759416
247.000000, 3.735985
246.000000, 3.784470
245.000000, 3.736346
244.000000, 3.736443
243.000000, 3.672941
242.000000, 3.811345
241.000000, 3.811546
240.000000, 3.839662
239.000000, 3.811851
238.000000, 3.840027
237.000000, 3.785786
236.000000, 3.840307
235.000000, 3.654800
234.000000, 3.840662
233.000000, 3.761723
232.000000, 3.674736
231.000000, 3.716458
230.000000, 3.739139
229.000000, 3.717367
228.000000, 3.740192
227.000000, 3.639528
226.000000, 3.719480
225.000000, 3.766206
224.000000, 3.743700
223.000000, 3.744672
222.000000, 3.745473
221.000000, 3.745954
220.000000, 3.746159
219.000000, 3.682584
218.000000, 3.794463
217.000000, 3.724055
216.000000, 3.769755
215.000000, 3.849071
214.000000, 3.746597
213.000000, 3.879636
212.000000, 3.795561
211.000000, 3.770872
210.000000, 3.684041
209.000000, 3.796746
208.000000, 3.772273
207.000000, 3.797263
206.000000, 3.749309
205.000000, 3.853130
204.000000, 3.728743
203.000000, 3.708154
202.000000, 3.709100
201.000000, 3.777676
200.000000, 3.829308
