nm, A
410.000000, 0.371328
409.000000, 0.371957
408.000000, 0.372569
407.000000, 0.373191
406.000000, 0.373626
405.000000, 0.374312
404.000000, 0.374963
403.000000, 0.375648
402.000000, 0.376314
401.000000, 0.376867
400.000000, 0.377544
399.000000, 0.378281
398.000000, 0.378971
397.000000, 0.379697
396.000000, 0.380430
395.000000, 0.381190
394.000000, 0.381905
393.000000, 0.382683
392.000000, 0.383470
391.000000, 0.384173
390.000000, 0.384991
389.000000, 0.385786
388.000000, 0.386692
387.000000, 0.387495
386.000000, 0.388419
385.000000, 0.389405
384.000000, 0.388965
383.000000, 0.388210
382.000000, 0.388645
381.000000, 0.389855
380.000000, 0.390681
379.000000, 0.391891
378.000000, 0.392477
377.000000, 0.392961
376.000000, 0.394915
375.000000, 0.394979
374.000000, 0.396102
373.000000, 0.397219
372.000000, 0.398826
371.000000, 0.399141
370.000000, 0.401095
369.000000, 0.402238
368.000000, 0.403608
367.000000, 0.404725
366.000000, 0.405473
365.000000, 0.408162
364.000000, 0.409296
363.000000, 0.410488
362.000000, 0.412629
361.000000, 0.414446
360.000000, 0.415813
359.000000, 0.418131
358.000000, 0.418762
357.000000, 0.421565
356.000000, 0.423543
355.000000, 0.425199
354.000000, 0.427997
353.000000, 0.430984
352.000000, 0.433799
351.000000, 0.437239
350.000000, 0.439408
349.000000, 0.443806
348.000000, 0.447160
347.000000, 0.450271
346.000000, 0.454323
345.000000, 0.458078
344.000000, 0.462294
343.000000, 0.466131
342.000000, 0.470053
341.000000, 0.475409
340.000000, 0.478998
339.000000, 0.484646
338.000000, 0.491964
337.000000, 0.496446
336.000000, 0.503765
335.000000, 0.510524
334.000000, 0.517092
333.000000, 0.523418
332.000000, 0.532162
331.000000, 0.540029
330.000000, 0.547836
329.000000, 0.556772
328.000000, 0.564233
327.000000, 0.567709
326.000000, 0.576831
325.000000, 0.587052
324.000000, 0.598083
323.000000, 0.609664
322.000000, 0.622512
321.000000, 0.635505
320.000000, 0.649731
319.000000, 0.664386
318.000000, 0.680197
317.000000, 0.696667
316.000000, 0.713556
315.000000, 0.732000
314.000000, 0.750956
313.000000, 0.771764
312.000000, 0.793537
311.000000, 0.817188
310.000000, 0.843053
309.000000, 0.871968
308.000000, 0.903754
307.000000, 0.939684
306.000000, 0.981287
305.000000, 1.031671
304.000000, 1.094063
303.000000, 1.176797
302.000000, 1.288901
301.000000, 1.447099
300.000000, 1.660418
299.000000, 1.919019
298.000000, 2.192726
297.000000, 2.392462
296.000000, 2.423532
295.000000, 2.343415
294.000000, 2.309361
293.000000, 2.385737
292.000000, 2.559255
291.000000, 2.758437
290.000000, 2.980197
289.000000, 3.200653
288.000000, 3.297344
287.000000, 3.445032
286.000000, 3.433281
285.000000, 3.389778
284.000000, 3.494437
283.000000, 3.444585
282.000000, 3.481177
281.000000, 3.597674
280.000000, 3.507464
279.000000, 3.550300
278.000000, 3.581355
277.000000, 3.597784
276.000000, 3.581376
275.000000, 3.444610
274.000000, 3.521560
273.000000, 3.651333
272.000000, 3.651404
271.000000, 3.734425
270.000000, 3.633106
269.000000, 3.712372
268.000000, 3.691275
267.000000, 3.671286
266.000000, 3.783412
265.000000, 3.671661
264.000000, 3.758870
263.000000, 3.758798
262.000000, 3.783614
261.000000, 3.809976
260.000000, 3.868195
259.000000, 3.671833
258.000000, 3.810254
257.000000, 3.868266
256.000000, 3.868258
255.000000, 3.838320
254.000000, 3.838425
253.000000, 3.868258
252.000000, 3.838370
251.000000, 3.783895
250.000000, 3.935104
249.000000, 3.935049
248.000000, 3.935238
247.000000, 3.973086
246.000000, 3.900644
245.000000, 3.868586
244.000000, 4.014877
243.000000, 3.784584
242.000000, 3.973770
241.000000, 3.973896
240.000000, 3.974059
239.000000, 4.112601
238.000000, 4.015796
237.000000, 4.016009
236.000000, 4.061867
235.000000, 3.937108
234.000000, 3.975085
233.000000, 4.238489
232.000000, 4.062645
231.000000, 4.114048
230.000000, 4.063325
229.000000, 4.114953
228.000000, 4.115594
227.000000, 3.905377
226.000000, 3.941018
225.000000, 3.979801
224.000000, 4.022309
223.000000, 4.120018
222.000000, 4.069615
221.000000, 4.070095
220.000000, 4.024543
219.000000, 3.848493
218.000000, 3.983249
217.000000, 3.983138
216.000000, 4.070477
215.000000, 4.024785
214.000000, 4.024978
213.000000, 4.025285
212.000000, 4.071325
211.000000, 3.849534
210.000000, 3.879890
209.000000, 4.026635
208.000000, 4.026946
207.000000, 4.072801
206.000000, 4.124504
205.000000, 3.987264
204.000000, 3.987784
203.000000, 3.825617
202.000000, 3.916822
201.000000, 4.032232
200.000000, 3.953647
