<Session>
Acquisition 1 2024-08-29 14:56:52
<Group>
Detector1
4
4096		4096		4096		4096	
Pulso DeltaDiode:260	T5Q4AAOUwC7mFA6tMjVJy600K8+g=	PVT DeltaDiode:309.9902	TIBQAAOUwC7mFA6tMjVJy600K8+g=	PVT con Naf10 DeltaDiode:339.9988	TxSMAAOUwC7mFA6tMjVJy600K8+g=	Pulso DeltaDiode:259.9963(2)	TCjMAAOUwC7mFA6tMjVJy600K8+g=
X	Y	X	Y	X	Y	X	Y
0	0	0	0	0	8	0	0
0.0517096519	0	0.0517096519	0	0.413677216	1	0.413677216	0
0.103419304	0	0.103419304	0	0.827354431	3	0.827354431	0
0.155128956	0	0.155128956	0	1.24103165	6	1.24103165	0
0.206838608	0	0.206838608	0	1.65470886	5	1.65470886	0
0.25854826	0	0.25854826	0	2.068386	4	2.068386	0
0.3102579	0	0.3102579	0	2.48206329	5	2.48206329	0
0.361967564	0	0.361967564	0	2.89574051	5	2.89574051	0
0.413677216	0	0.413677216	0	3.30941772	4	3.30941772	0
0.465386868	0	0.465386868	0	3.723095	1	3.723095	0
0.5170965	0	0.5170965	0	4.136772	7	4.136772	0
0.5688062	0	0.5688062	0	4.55044937	6	4.55044937	0
0.6205158	0	0.6205158	0	4.96412659	2	4.96412659	0
0.6722255	0	0.6722255	0	5.377804	9	5.377804	0
0.7239351	0	0.7239351	0	5.791481	4	5.791481	0
0.7756448	0	0.7756448	0	6.205158	8	6.205158	1
0.827354431	0	0.827354431	0	6.61883545	0	6.61883545	0
0.8790641	0	0.8790641	0	7.03251266	8	7.03251266	0
0.930773735	0	0.930773735	0	7.44619	9	7.44619	0
0.9824834	0	0.9824834	0	7.859867	5	7.859867	0
1.034193	0	1.034193	0	8.273544	2	8.273544	0
1.08590269	0	1.08590269	0	8.687222	5	8.687222	0
1.13761234	0	1.13761234	0	9.100899	7	9.100899	0
1.189322	0	1.189322	0	9.514576	2	9.514576	0
1.24103165	0	1.24103165	0	9.928253	4	9.928253	0
1.2927413	0	1.2927413	0	10.34193	2	10.34193	0
1.344451	0	1.344451	0	10.7556076	3	10.7556076	1
1.3961606	0	1.3961606	0	11.1692848	4	11.1692848	0
1.44787025	0	1.44787025	0	11.582962	7	11.582962	0
1.49957991	0	1.49957991	0	11.9966393	3	11.9966393	0
1.55128956	0	1.55128956	0	12.4103165	6	12.4103165	0
1.60299921	0	1.60299921	0	12.8239937	5	12.8239937	0
1.65470886	0	1.65470886	0	13.2376709	7	13.2376709	0
1.70641851	0	1.70641851	0	13.6513481	2	13.6513481	0
1.75812817	0	1.75812817	0	14.0650253	5	14.0650253	0
1.80983782	0	1.80983782	0	14.4787025	3	14.4787025	0
1.86154747	0	1.86154747	0	14.89238	4	14.89238	1
1.91325712	0	1.91325712	0	15.306057	6	15.306057	0
1.96496677	0	1.96496677	0	15.7197342	4	15.7197342	0
2.01667643	0	2.01667643	0	16.1334114	7	16.1334114	0
2.068386	0	2.068386	0	16.5470886	6	16.5470886	0
2.12009573	0	2.12009573	0	16.9607658	7	16.9607658	0
2.17180538	0	2.17180538	0	17.3744431	4	17.3744431	0
2.223515	0	2.223515	0	17.78812	19	17.78812	64
2.27522469	0	2.27522469	0	18.2017975	1336	18.2017975	4450
2.32693434	0	2.32693434	0	18.6154747	6413	18.6154747	10000
2.378644	0	2.378644	0	19.0291519	9347	19.0291519	4223
2.43035364	0	2.43035364	0	19.44283	9893	19.44283	1114
2.48206329	0	2.48206329	0	19.8565063	10000	19.8565063	443
2.533773	0	2.533773	0	20.2701836	9618	20.2701836	165
2.5854826	0	2.5854826	0	20.68386	9414	20.68386	73
2.63719225	0	2.63719225	0	21.097538	9506	21.097538	45
2.688902	0	2.688902	0	21.5112152	9103	21.5112152	32
2.74061155	0	2.74061155	0	21.9248924	9021	21.9248924	22
2.79232121	0	2.79232121	0	22.33857	8901	22.33857	12
2.84403086	0	2.84403086	0	22.7522469	8604	22.7522469	11
2.89574051	0	2.89574051	0	23.1659241	8691	23.1659241	11
2.94745016	0	2.94745016	0	23.5796013	8350	23.5796013	9
2.99915981	0	2.99915981	0	23.9932785	8457	23.9932785	6
3.05086946	0	3.05086946	0	24.4069557	8264	24.4069557	2
3.102579	0	3.102579	0	24.8206329	8118	24.8206329	5
3.15428877	0	3.15428877	0	25.23431	8088	25.23431	2
3.20599842	0	3.20599842	0	25.6479874	8074	25.6479874	3
3.257708	0	3.257708	0	26.0616646	8010	26.0616646	3
3.30941772	0	3.30941772	0	26.4753418	7870	26.4753418	3
3.36112738	0	3.36112738	0	26.889019	7887	26.889019	0
3.412837	0	3.412837	0	27.3026962	7859	27.3026962	1
3.46454668	0	3.46454668	0	27.7163734	7727	27.7163734	1
3.51625633	0	3.51625633	0	28.13005	7543	28.13005	1
3.567966	0	3.567966	0	28.5437279	7713	28.5437279	0
3.61967564	0	3.61967564	0	28.9574051	7694	28.9574051	0
3.67138529	0	3.67138529	0	29.3710823	7635	29.3710823	1
3.723095	0	3.723095	0	29.78476	7498	29.78476	1
3.77480459	0	3.77480459	0	30.1984367	7555	30.1984367	1
3.82651424	0	3.82651424	0	30.612114	7429	30.612114	2
3.878224	0	3.878224	0	31.0257912	7484	31.0257912	1
3.92993355	0	3.92993355	0	31.4394684	7283	31.4394684	1
3.9816432	0	3.9816432	0	31.8531456	7293	31.8531456	1
4.033353	0	4.033353	0	32.2668228	7154	32.2668228	0
4.0850625	0	4.0850625	0	32.6805	7040	32.6805	3
4.136772	0	4.136772	0	33.0941772	7147	33.0941772	1
4.188482	0	4.188482	0	33.5078545	7207	33.5078545	1
4.24019146	0	4.24019146	0	33.92153	7099	33.92153	1
4.291901	0	4.291901	0	34.33521	7216	34.33521	0
4.343611	0	4.343611	0	34.7488861	7158	34.7488861	0
4.39532042	0	4.39532042	0	35.1625633	7210	35.1625633	1
4.44703	0	4.44703	0	35.57624	7002	35.57624	0
4.49873972	0	4.49873972	0	35.9899178	6918	35.9899178	0
4.55044937	0	4.55044937	0	36.403595	6884	36.403595	0
4.602159	0	4.602159	0	36.8172722	6777	36.8172722	1
4.65386868	0	4.65386868	0	37.23095	6896	37.23095	0
4.70557833	0	4.70557833	0	37.6446266	6916	37.6446266	0
4.757288	0	4.757288	0	38.0583038	6737	38.0583038	0
4.80899763	0	4.80899763	0	38.47198	6761	38.47198	0
4.86070728	0	4.86070728	0	38.88566	6826	38.88566	1
4.912417	0	4.912417	0	39.2993355	6620	39.2993355	2
4.96412659	0	4.96412659	0	39.7130127	6583	39.7130127	1
5.01583624	0	5.01583624	0	40.12669	6791	40.12669	0
5.067546	0	5.067546	0	40.5403671	6562	40.5403671	0
5.11925554	0	5.11925554	0	40.9540443	6496	40.9540443	1
5.170965	0	5.170965	13	41.36772	6470	41.36772	1
5.222675	4	5.222675	7	41.7814	6412	41.7814	0
5.2743845	1	5.2743845	7	42.195076	6626	42.195076	1
5.326094	2	5.326094	14	42.6087532	6520	42.6087532	1
5.377804	0	5.377804	12	43.02243	6462	43.02243	0
5.42951345	1	5.42951345	13	43.4361076	6320	43.4361076	0
5.481223	2	5.481223	6	43.8497849	6337	43.8497849	0
5.53293276	2	5.53293276	13	44.2634621	6317	44.2634621	0
5.58464241	2	5.58464241	11	44.67714	6331	44.67714	0
5.636352	1	5.636352	10	45.0908165	6353	45.0908165	1
5.68806171	4	5.68806171	13	45.5044937	6110	45.5044937	0
5.73977137	1	5.73977137	5	45.91817	6160	45.91817	0
5.791481	1	5.791481	10	46.33185	6122	46.33185	0
5.84319067	1	5.84319067	13	46.7455254	6132	46.7455254	0
5.89490032	0	5.89490032	6	47.1592026	6047	47.1592026	0
5.94661	4	5.94661	12	47.57288	5920	47.57288	0
5.99831963	0	5.99831963	7	47.986557	6028	47.986557	0
6.05002928	0	6.05002928	14	48.4002342	6014	48.4002342	1
6.101739	3	6.101739	8	48.81391	5869	48.81391	1
6.15344858	1	6.15344858	13	49.22759	6011	49.22759	1
6.205158	0	6.205158	9	49.6412659	5941	49.6412659	0
6.256868	0	6.256868	18	50.0549431	5863	50.0549431	0
6.30857754	1	6.30857754	10	50.46862	5864	50.46862	0
6.360287	2	6.360287	13	50.8822975	5725	50.8822975	0
6.411997	2	6.411997	10	51.2959747	5822	51.2959747	0
6.46370649	2	6.46370649	12	51.7096519	5816	51.7096519	0
6.515416	2	6.515416	16	52.12333	5599	52.12333	0
6.567126	5	6.567126	11	52.5370064	5655	52.5370064	0
6.61883545	3	6.61883545	8	52.9506836	5752	52.9506836	0
6.670545	1	6.670545	11	53.36436	5824	53.36436	0
6.72225475	2	6.72225475	18	53.778038	5654	53.778038	1
6.77396441	3	6.77396441	12	54.1917152	5685	54.1917152	0
6.825674	2	6.825674	7	54.6053925	5641	54.6053925	1
6.87738371	0	6.87738371	9	55.01907	5687	55.01907	0
6.92909336	4	6.92909336	11	55.4327469	5542	55.4327469	0
6.980803	7	6.980803	13	55.8464241	5481	55.8464241	0
7.03251266	1	7.03251266	11	56.2601	5451	56.2601	1
7.08422232	3	7.08422232	8	56.67378	5289	56.67378	2
7.135932	1	7.135932	8	57.0874557	5344	57.0874557	0
7.18764162	3	7.18764162	10	57.501133	5401	57.501133	0
7.23935127	0	7.23935127	12	57.91481	5398	57.91481	0
7.291061	0	7.291061	9	58.3284874	5267	58.3284874	0
7.34277058	1	7.34277058	13	58.7421646	5265	58.7421646	1
7.39448	1	7.39448	15	59.15584	5261	59.15584	0
7.44619	0	7.44619	9	59.56952	5274	59.56952	0
7.49789953	0	7.49789953	9	59.9831963	5370	59.9831963	0
7.549609	0	7.549609	10	60.3968735	5197	60.3968735	0
7.601319	4	7.601319	8	60.81055	5061	60.81055	1
7.65302849	2	7.65302849	11	61.2242279	5181	61.2242279	0
7.704738	0	7.704738	8	61.6379051	5150	61.6379051	1
7.756448	3	7.756448	6	62.0515823	5034	62.0515823	1
7.80815744	0	7.80815744	12	62.46526	5069	62.46526	0
7.859867	4	7.859867	13	62.8789368	5100	62.8789368	0
7.91157675	1	7.91157675	13	63.292614	5178	63.292614	0
7.9632864	2	7.9632864	17	63.70629	4903	63.70629	0
8.014996	1	8.014996	11	64.1199646	4902	64.1199646	0
8.066706	1	8.066706	10	64.5336456	4863	64.5336456	0
8.118416	5	8.118416	11	64.94733	4938	64.94733	0
8.170125	1	8.170125	15	65.361	4792	65.361	0
8.221834	4	8.221834	12	65.77467	4928	65.77467	2
8.273544	0	8.273544	6	66.1883545	4826	66.1883545	0
8.325254	2	8.325254	15	66.6020355	4809	66.6020355	0
8.376964	1	8.376964	8	67.01571	4820	67.01571	0
8.428673	2	8.428673	9	67.42938	4717	67.42938	0
8.480383	4	8.480383	9	67.84306	4809	67.84306	2
8.532093	1	8.532093	11	68.2567444	4755	68.2567444	1
8.583802	1	8.583802	10	68.67042	4657	68.67042	0
8.635511	1	8.635511	15	69.08409	4787	69.08409	0
8.687222	3	8.687222	9	69.49777	4738	69.49777	1
8.738932	0	8.738932	7	69.91145	4567	69.91145	0
8.790641	1	8.790641	14	70.32513	4502	70.32513	1
8.84235	1	8.84235	22	70.7388	4540	70.7388	0
8.89406	1	8.89406	11	71.15248	4641	71.15248	0
8.94577	2	8.94577	10	71.56616	4514	71.56616	0
8.997479	0	8.997479	12	71.9798355	4580	71.9798355	1
9.049189	0	9.049189	7	72.39351	4552	72.39351	1
9.100899	0	9.100899	12	72.80719	4464	72.80719	1
9.152609	1	9.152609	11	73.22087	4401	73.22087	0
9.204318	3	9.204318	15	73.6345444	4362	73.6345444	0
9.256027	0	9.256027	10	74.04822	4351	74.04822	0
9.307737	2	9.307737	12	74.4619	4273	74.4619	0
9.35944748	1	9.35944748	13	74.87558	4279	74.87558	1
9.411157	0	9.411157	10	75.28925	4396	75.28925	1
9.462866	1	9.462866	9	75.70293	4356	75.70293	0
9.514576	0	9.514576	10	76.11661	4305	76.11661	0
9.566286	2	9.566286	13	76.53029	4252	76.53029	2
9.617995	1	9.617995	8	76.94396	4161	76.94396	0
9.669704	3	9.669704	6	77.3576355	4169	77.3576355	0
9.721415	2	9.721415	18	77.77132	4260	77.77132	0
9.773125	0	9.773125	9	78.185	4245	78.185	0
9.824834	1	9.824834	11	78.59867	4213	78.59867	1
9.876543	0	9.876543	5	79.0123444	4194	79.0123444	0
9.928253	1	9.928253	10	79.4260254	4160	79.4260254	0
9.979963	0	9.979963	8	79.83971	4020	79.83971	0
10.0316725	1	10.0316725	10	80.25338	4138	80.25338	0
10.0833817	3	10.0833817	8	80.66705	3966	80.66705	0
10.1350918	0	10.1350918	8	81.0807343	4058	81.0807343	1
10.1868019	2	10.1868019	14	81.4944153	3924	81.4944153	0
10.2385111	1	10.2385111	10	81.90809	3984	81.90809	1
10.29022	1	10.29022	10	82.32176	4018	82.32176	0
10.34193	0	10.34193	19	82.73544	3988	82.73544	1
10.3936405	2	10.3936405	16	83.1491241	4088	83.1491241	0
10.44535	1	10.44535	13	83.5628	3914	83.5628	0
10.4970589	1	10.4970589	9	83.97647	3832	83.97647	0
10.548769	2	10.548769	7	84.39015	3840	84.39015	1
10.6004791	1	10.6004791	9	84.80383	3900	84.80383	1
10.6521883	0	10.6521883	6	85.21751	3969	85.21751	1
10.7038975	3	10.7038975	13	85.63118	3881	85.63118	0
10.7556076	4	10.7556076	9	86.04486	3806	86.04486	0
10.8073177	1	10.8073177	9	86.45854	3909	86.45854	0
10.8590269	0	10.8590269	6	86.8722153	3817	86.8722153	0
10.9107361	2	10.9107361	13	87.28589	3836	87.28589	0
10.9624462	1	10.9624462	9	87.69957	3731	87.69957	1
11.0141563	0	11.0141563	12	88.11325	3704	88.11325	0
11.0658655	0	11.0658655	6	88.5269241	3684	88.5269241	1
11.1175747	2	11.1175747	5	88.9406	3653	88.9406	0
11.1692848	0	11.1692848	13	89.35428	3669	89.35428	1
11.2209949	2	11.2209949	13	89.76796	3551	89.76796	0
11.2727041	0	11.2727041	15	90.18163	3658	90.18163	0
11.3244133	1	11.3244133	10	90.59531	3601	90.59531	0
11.3761234	2	11.3761234	12	91.00899	3638	91.00899	1
11.4278336	0	11.4278336	9	91.42267	3605	91.42267	0
11.4795427	3	11.4795427	10	91.83634	3608	91.83634	1
11.5312519	1	11.5312519	6	92.2500153	3605	92.2500153	0
11.582962	1	11.582962	9	92.6637	3579	92.6637	0
11.6346722	2	11.6346722	12	93.07738	3551	93.07738	1
11.6863813	0	11.6863813	14	93.49105	3638	93.49105	1
11.7380905	1	11.7380905	10	93.9047241	3465	93.9047241	0
11.7898006	0	11.7898006	6	94.3184052	3436	94.3184052	1
11.8415108	2	11.8415108	19	94.7320862	3583	94.7320862	0
11.89322	1	11.89322	6	95.14576	3419	95.14576	2
11.9449291	2	11.9449291	9	95.55943	3411	95.55943	1
11.9966393	2	11.9966393	7	95.973114	3434	95.973114	1
12.0483494	0	12.0483494	12	96.386795	3345	96.386795	1
12.1000586	0	12.1000586	11	96.80047	3441	96.80047	1
12.1517677	4	12.1517677	9	97.21414	3367	97.21414	0
12.2034779	2	12.2034779	11	97.62782	3286	97.62782	2
12.255188	0	12.255188	7	98.0415039	3359	98.0415039	0
12.3068972	2	12.3068972	9	98.45518	3316	98.45518	0
12.3586063	2	12.3586063	9	98.86885	3310	98.86885	0
12.4103165	3	12.4103165	8	99.28253	3302	99.28253	0
12.4620266	0	12.4620266	13	99.69621	3450	99.69621	0
12.5137358	3	12.5137358	9	100.109886	3184	100.109886	1
12.5654449	0	12.5654449	10	100.52356	3354	100.52356	0
12.6171551	0	12.6171551	12	100.937241	3238	100.937241	0
12.6688652	2	12.6688652	15	101.350922	3284	101.350922	0
12.7205744	2	12.7205744	17	101.764595	3312	101.764595	0
12.7722836	2	12.7722836	5	102.178268	3210	102.178268	0
12.8239937	3	12.8239937	7	102.591949	3126	102.591949	1
12.8757038	0	12.8757038	6	103.00563	3101	103.00563	0
12.927413	1	12.927413	11	103.419304	3193	103.419304	1
12.9791222	3	12.9791222	15	103.832977	3173	103.832977	1
13.0308323	2	13.0308323	9	104.246658	3151	104.246658	0
13.0825424	0	13.0825424	11	104.660339	3093	104.660339	1
13.1342516	1	13.1342516	9	105.074013	3135	105.074013	3
13.1859608	0	13.1859608	13	105.487686	3115	105.487686	0
13.2376709	0	13.2376709	14	105.901367	3052	105.901367	0
13.289381	3	13.289381	8	106.315048	3025	106.315048	0
13.34109	0	13.34109	7	106.728722	3126	106.728722	0
13.3927994	3	13.3927994	14	107.142395	3039	107.142395	1
13.4445095	1	13.4445095	12	107.556076	2967	107.556076	0
13.49622	3	13.49622	15	107.969757	2995	107.969757	0
13.5479288	1	13.5479288	12	108.38343	2981	108.38343	3
13.599638	1	13.599638	13	108.797104	3011	108.797104	0
13.6513481	0	13.6513481	10	109.210785	3036	109.210785	0
13.7030582	1	13.7030582	10	109.624466	2908	109.624466	0
13.7547674	2	13.7547674	6	110.038139	2928	110.038139	3
13.8064766	7	13.8064766	11	110.451813	2843	110.451813	1
13.8581867	14	13.8581867	17	110.865494	2863	110.865494	0
13.9098969	42	13.9098969	37	111.279175	2847	111.279175	0
13.961606	105	13.961606	87	111.692848	2806	111.692848	1
14.0133152	216	14.0133152	174	112.106522	2855	112.106522	1
14.0650253	507	14.0650253	354	112.5202	2852	112.5202	0
14.1167355	1005	14.1167355	604	112.933884	2818	112.933884	1
14.1684446	1700	14.1684446	1043	113.347557	2895	113.347557	0
14.2201538	2704	14.2201538	1496	113.76123	2844	113.76123	0
14.2718639	4004	14.2718639	2229	114.174911	2850	114.174911	0
14.3235741	5351	14.3235741	2914	114.588593	2746	114.588593	1
14.3752832	6740	14.3752832	3776	115.002266	2653	115.002266	1
14.4269924	7967	14.4269924	4532	115.415939	2744	115.415939	0
14.4787025	8967	14.4787025	5364	115.82962	2727	115.82962	1
14.5304127	9615	14.5304127	6197	116.2433	2740	116.2433	0
14.5821218	9936	14.5821218	6990	116.656975	2630	116.656975	1
14.633831	10000	14.633831	7357	117.070648	2693	117.070648	1
14.6855412	9452	14.6855412	8031	117.484329	2674	117.484329	0
14.7372513	8862	14.7372513	8541	117.89801	2634	117.89801	1
14.78896	8111	14.78896	9045	118.311684	2547	118.311684	1
14.84067	7036	14.84067	9181	118.725357	2660	118.725357	0
14.89238	6194	14.89238	9463	119.139038	2655	119.139038	0
14.94409	5346	14.94409	9649	119.552719	2629	119.552719	3
14.9957991	4339	14.9957991	9635	119.966393	2591	119.966393	2
15.0475082	3733	15.0475082	9655	120.380066	2616	120.380066	0
15.0992184	3204	15.0992184	9969	120.793747	2547	120.793747	1
15.1509285	2651	15.1509285	9943	121.207428	2575	121.207428	2
15.2026377	2286	15.2026377	9911	121.6211	2555	121.6211	1
15.2543468	1759	15.2543468	9890	122.034775	2543	122.034775	0
15.306057	1482	15.306057	9966	122.448456	2566	122.448456	3
15.3577671	1247	15.3577671	9909	122.862137	2549	122.862137	0
15.4094763	1072	15.4094763	10000	123.27581	2575	123.27581	0
15.4611855	903	15.4611855	9836	123.689484	2551	123.689484	0
15.5128956	828	15.5128956	9755	124.103165	2559	124.103165	0
15.5646057	721	15.5646057	9746	124.516846	2493	124.516846	1
15.6163149	588	15.6163149	9684	124.930519	2505	124.930519	0
15.6680241	536	15.6680241	9534	125.344193	2524	125.344193	0
15.7197342	449	15.7197342	9602	125.757874	2394	125.757874	0
15.7714443	408	15.7714443	9643	126.171555	2415	126.171555	1
15.8231535	402	15.8231535	9552	126.585228	2350	126.585228	1
15.8748627	377	15.8748627	9582	126.9989	2437	126.9989	1
15.9265728	320	15.9265728	9553	127.412582	2416	127.412582	0
15.9782829	296	15.9782829	9446	127.826263	2372	127.826263	1
16.0299911	263	16.0299911	9375	128.239929	2306	128.239929	0
16.0817013	232	16.0817013	9304	128.65361	2346	128.65361	1
16.1334114	218	16.1334114	9249	129.067291	2303	129.067291	1
16.1851215	182	16.1851215	9152	129.480972	2294	129.480972	0
16.2368317	174	16.2368317	9042	129.894653	2284	129.894653	2
16.28854	145	16.28854	9182	130.308319	2363	130.308319	1
16.34025	117	16.34025	9011	130.722	2305	130.722	2
16.39196	124	16.39196	9033	131.135681	2389	131.135681	0
16.4436684	88	16.4436684	8882	131.549347	2334	131.549347	1
16.4953785	81	16.4953785	8956	131.963028	2299	131.963028	0
16.5470886	98	16.5470886	8872	132.376709	2268	132.376709	1
16.5987988	64	16.5987988	8830	132.79039	2244	132.79039	1
16.6505089	56	16.6505089	8906	133.204071	2227	133.204071	1
16.7022171	67	16.7022171	8601	133.617737	2158	133.617737	3
16.7539272	73	16.7539272	8690	134.031418	2236	134.031418	0
16.8056374	57	16.8056374	8493	134.4451	2281	134.4451	1
16.8573456	49	16.8573456	8640	134.858765	2259	134.858765	0
16.9090557	50	16.9090557	8459	135.272446	2230	135.272446	1
16.9607658	37	16.9607658	8306	135.686127	2127	135.686127	0
17.012476	38	17.012476	8414	136.099808	2185	136.099808	1
17.0641861	33	17.0641861	8304	136.513489	2161	136.513489	0
17.1158943	43	17.1158943	8283	136.927155	2229	136.927155	2
17.1676044	33	17.1676044	8245	137.340836	2153	137.340836	0
17.2193146	29	17.2193146	8158	137.754517	2184	137.754517	0
17.2710228	32	17.2710228	7938	138.168182	2218	138.168182	1
17.3227329	30	17.3227329	8010	138.581863	2052	138.581863	0
17.3744431	41	17.3744431	7960	138.995544	2070	138.995544	0
17.4261532	34	17.4261532	7965	139.409225	2133	139.409225	0
17.4778633	25	17.4778633	7737	139.8229	2150	139.8229	0
17.5295715	33	17.5295715	7902	140.236572	2081	140.236572	0
17.5812817	29	17.5812817	7658	140.650253	2114	140.650253	1
17.6329918	23	17.6329918	7578	141.063934	2116	141.063934	2
17.6847	18	17.6847	7877	141.4776	2073	141.4776	2
17.73641	27	17.73641	7589	141.891281	2033	141.891281	0
17.78812	21	17.78812	7457	142.304962	2135	142.304962	1
17.83983	15	17.83983	7504	142.718643	1946	142.718643	1
17.89154	21	17.89154	7516	143.132324	1986	143.132324	2
17.9432487	17	17.9432487	7455	143.54599	2022	143.54599	2
17.9949589	21	17.9949589	7339	143.959671	2033	143.959671	0
18.046669	13	18.046669	7238	144.373352	1933	144.373352	2
18.0983772	9	18.0983772	7254	144.787018	1914	144.787018	1
18.1500874	21	18.1500874	7180	145.2007	1968	145.2007	0
18.2017975	19	18.2017975	7115	145.61438	2011	145.61438	0
18.2535076	21	18.2535076	7293	146.028061	1943	146.028061	1
18.3052177	9	18.3052177	7106	146.441742	1940	146.441742	1
18.356926	16	18.356926	7208	146.855408	1983	146.855408	0
18.4086361	16	18.4086361	7031	147.269089	1954	147.269089	3
18.4603462	10	18.4603462	6989	147.68277	1903	147.68277	0
18.5120544	11	18.5120544	7112	148.096436	1903	148.096436	0
18.5637646	11	18.5637646	6788	148.510117	1966	148.510117	0
18.6154747	21	18.6154747	6794	148.9238	1888	148.9238	0
18.6671848	10	18.6671848	6745	149.337479	1900	149.337479	1
18.718895	12	18.718895	6802	149.75116	1876	149.75116	0
18.7706032	10	18.7706032	6606	150.164825	1828	150.164825	1
18.8223133	12	18.8223133	6754	150.5785	1861	150.5785	0
18.8740234	15	18.8740234	6590	150.992188	1820	150.992188	1
18.9257317	14	18.9257317	6623	151.405853	1814	151.405853	0
18.9774418	9	18.9774418	6466	151.819534	1854	151.819534	2
19.0291519	8	19.0291519	6405	152.233215	1823	152.233215	0
19.080862	12	19.080862	6476	152.6469	1897	152.6469	0
19.1325722	8	19.1325722	6367	153.060577	1807	153.060577	0
19.18428	9	19.18428	6348	153.474243	1807	153.474243	1
