nm, A
410.000000, 0.386907
409.000000, 0.387626
408.000000, 0.388331
407.000000, 0.388884
406.000000, 0.389378
405.000000, 0.389996
404.000000, 0.390655
403.000000, 0.391436
402.000000, 0.392082
401.000000, 0.392738
400.000000, 0.393427
399.000000, 0.394193
398.000000, 0.394970
397.000000, 0.395659
396.000000, 0.396431
395.000000, 0.397092
394.000000, 0.397909
393.000000, 0.398697
392.000000, 0.399400
391.000000, 0.400141
390.000000, 0.400973
389.000000, 0.401736
388.000000, 0.402729
387.000000, 0.403460
386.000000, 0.404505
385.000000, 0.405421
384.000000, 0.406463
383.000000, 0.407566
382.000000, 0.408835
381.000000, 0.409715
380.000000, 0.410379
379.000000, 0.410568
378.000000, 0.411372
377.000000, 0.412243
376.000000, 0.413597
375.000000, 0.414449
374.000000, 0.415795
373.000000, 0.417652
372.000000, 0.418425
371.000000, 0.418970
370.000000, 0.421376
369.000000, 0.422229
368.000000, 0.424040
367.000000, 0.425472
366.000000, 0.425980
365.000000, 0.428116
364.000000, 0.429627
363.000000, 0.431045
362.000000, 0.432701
361.000000, 0.434970
360.000000, 0.437094
359.000000, 0.438668
358.000000, 0.440420
357.000000, 0.443377
356.000000, 0.445870
355.000000, 0.446825
354.000000, 0.450836
353.000000, 0.453953
352.000000, 0.457067
351.000000, 0.460925
350.000000, 0.464363
349.000000, 0.467694
348.000000, 0.472172
347.000000, 0.475553
346.000000, 0.480133
345.000000, 0.484153
344.000000, 0.489570
343.000000, 0.492140
342.000000, 0.499055
341.000000, 0.503188
340.000000, 0.509003
339.000000, 0.513790
338.000000, 0.521223
337.000000, 0.528443
336.000000, 0.536120
335.000000, 0.544310
334.000000, 0.552127
333.000000, 0.561477
332.000000, 0.572382
331.000000, 0.583191
330.000000, 0.596910
329.000000, 0.615077
328.000000, 0.641975
327.000000, 0.681473
326.000000, 0.734887
325.000000, 0.810497
324.000000, 0.933658
323.000000, 1.115342
322.000000, 1.306016
321.000000, 1.375758
320.000000, 1.392901
319.000000, 1.649890
318.000000, 2.182576
317.000000, 2.742032
316.000000, 3.009548
315.000000, 3.168935
314.000000, 3.281677
313.000000, 3.266093
312.000000, 3.324077
311.000000, 3.315416
310.000000, 3.361216
309.000000, 3.361270
308.000000, 3.423414
307.000000, 3.290261
306.000000, 3.324354
305.000000, 3.446734
304.000000, 3.391616
303.000000, 3.470885
302.000000, 3.423830
301.000000, 3.458646
300.000000, 3.435127
299.000000, 3.391637
298.000000, 3.496380
297.000000, 3.458373
296.000000, 3.483117
295.000000, 3.509438
294.000000, 3.458067
293.000000, 3.434342
292.000000, 3.423036
291.000000, 3.400925
290.000000, 3.411561
289.000000, 3.469498
288.000000, 3.457045
287.000000, 3.481754
286.000000, 3.481586
285.000000, 3.456724
284.000000, 3.494437
283.000000, 3.433003
282.000000, 3.456353
281.000000, 3.468579
280.000000, 3.521252
279.000000, 3.550300
278.000000, 3.481240
277.000000, 3.481278
276.000000, 3.535619
275.000000, 3.444610
274.000000, 3.507772
273.000000, 3.535939
272.000000, 3.598159
271.000000, 3.550781
270.000000, 3.633106
269.000000, 3.582038
268.000000, 3.582131
267.000000, 3.522347
266.000000, 3.615921
265.000000, 3.633872
264.000000, 3.671720
263.000000, 3.671648
262.000000, 3.652335
261.000000, 3.652368
260.000000, 3.713293
259.000000, 3.599283
258.000000, 3.652646
257.000000, 3.652667
256.000000, 3.692167
255.000000, 3.713381
254.000000, 3.735763
253.000000, 3.783937
252.000000, 3.713432
251.000000, 3.652616
250.000000, 3.735532
249.000000, 3.783782
248.000000, 3.783971
247.000000, 3.868350
246.000000, 3.838496
245.000000, 3.868586
244.000000, 3.736124
243.000000, 3.810913
242.000000, 3.784714
241.000000, 3.869160
240.000000, 3.901509
239.000000, 3.839600
238.000000, 3.901852
237.000000, 3.869881
236.000000, 3.840018
235.000000, 3.812169
234.000000, 3.902534
233.000000, 3.902697
232.000000, 3.870759
231.000000, 3.937956
230.000000, 3.938386
229.000000, 3.904099
228.000000, 3.842593
227.000000, 3.764047
226.000000, 3.906256
225.000000, 3.875065
224.000000, 3.846217
223.000000, 3.876980
222.000000, 3.944676
221.000000, 3.945157
220.000000, 3.945362
219.000000, 3.769312
218.000000, 3.878514
217.000000, 3.848440
216.000000, 3.910776
215.000000, 3.945604
214.000000, 3.983585
213.000000, 3.946104
212.000000, 3.849477
211.000000, 3.795176
210.000000, 3.879890
209.000000, 3.947454
208.000000, 3.947764
207.000000, 3.880916
206.000000, 3.881466
205.000000, 3.914713
204.000000, 3.915233
203.000000, 3.799288
202.000000, 3.951584
201.000000, 3.953051
200.000000, 3.856737
