246375	0
249125	0
251875	0
254625	0
257375	0
260125	0
262875	0
265625	413863
268375	209814
271125	102076
273875	78300
276625	65134
279375	26593
282125	25054
284875	16896
287625	21032
290375	9576
293125	8811
295875	8180
298625	3174
301375	6725
304125	5461
306875	11169
309625	7384
312375	5119
315125	4440
317875	40885
320625	375169
323375	1.64021e+06
326125	2.95935e+06
328875	3.59239e+06
331625	4.24907e+06
334375	4.66843e+06
337125	4.55926e+06
339875	3.86026e+06
342625	3.18727e+06
345375	2.76623e+06
348125	2.59008e+06
350875	2.4283e+06
353625	2.04964e+06
356375	1.55758e+06
359125	1.31565e+06
361875	1.08018e+06
364625	971701
367375	853029
370125	720742
372875	560710
375625	490142
378375	428769
381125	353778
383875	320711
386625	280874
389375	256334
392125	216698
394875	196265
397625	165333
400375	149949
403125	141438
405875	121272
408625	109665
411375	96728
414125	83701
416875	71915
419625	63321
422375	56857
425125	49893
427875	46337
430625	40892
433375	32048
436125	30401
438875	20154
441625	16871
444375	17394
447125	10162
449875	7576
452625	4441
455375	3595
458125	3591
460875	5050
463625	8040
466375	8890
469125	11940
471875	11845
474625	12718
477375	14836
480125	15739
482875	17909
485625	19412
488375	21575
491125	20724
493875	19914
496625	16991
499375	12892
502125	0
504875	0
507625	0
510375	0
513125	0
515875	0
518625	0
