258740	0
260220	0
261700	0
263180	0
264660	0
266140	0
267620	0
269100	1833
270580	1789
272060	1211
273540	1142
275020	0
276500	0
277980	0
279460	1171
280940	5286
282420	368
283900	92
285380	632
286860	2282
288340	3218
289820	5744
291300	8519
292780	10805
294260	18864
295740	26846
297220	32349
298700	36192
300180	44198
301660	47163
303140	49829
304620	51719
306100	51885
307580	58920
309060	60866
310540	62568
312020	67716
313500	65914
314980	64871
316460	64936
317940	66681
319420	66932
320900	66045
322380	68855
323860	67398
325340	63858
326820	62355
328300	62084
329780	59386
331260	59412
332740	58798
334220	57370
335700	53767
337180	51916
338660	48425
340140	45873
341620	45541
343100	41515
344580	38297
346060	35378
347540	34414
349020	32254
350500	31291
351980	28037
353460	25433
354940	22439
356420	18537
357900	16849
359380	16274
360860	15767
362340	14422
363820	12342
365300	11605
366780	10058
368260	8346
369740	7972
371220	6468
372700	5305
374180	4714
375660	4480
377140	4580
378620	4193
380100	3316
381580	2234
383060	1257
384540	1672
386020	1669
387500	778
388980	674
390460	498
391940	219
393420	232
394900	54
396380	0
397860	0
399340	0
400820	0
402300	0
403780	0
405260	0
