1.84	3.15164e+06
5.52	2.30777e+06
9.2	1.69011e+06
12.88	1.23675e+06
16.56	904341
20.24	663263
23.92	486948
27.6	355143
31.28	259400
34.96	190325
38.64	140092
42.32	102337
46	74653
49.68	54953
53.36	40241
57.04	29134
60.72	21439
64.4	15803
68.08	11614
71.76	8411
75.44	6123
79.12	4490
82.8	3324
86.48	2411
90.16	1778
93.84	1285
97.52	938
101.2	744
104.88	518
108.56	425
112.24	269
115.92	210
119.6	149
123.28	109
126.96	78
130.64	52
134.32	38
138	29
141.68	35
145.36	10
149.04	14
152.72	9
156.4	4
160.08	4
163.76	5
167.44	4
171.12	0
174.8	2
178.48	1
182.16	1
185.84	0
189.52	0
193.2	0
196.88	1
200.56	0
204.24	0
207.92	0
211.6	0
215.28	0
218.96	0
222.64	0
226.32	0
230	0
233.68	0
237.36	0
241.04	0
244.72	0
248.4	0
252.08	0
255.76	0
259.44	0
263.12	0
266.8	0
270.48	0
274.16	0
277.84	0
281.52	0
285.2	0
288.88	0
292.56	0
296.24	0
299.92	0
303.6	0
307.28	0
310.96	0
314.64	0
318.32	0
322	0
325.68	0
329.36	0
333.04	0
336.72	0
340.4	0
344.08	0
347.76	0
351.44	0
355.12	0
358.8	0
362.48	0
366.16	0
