nm, A
410.000000, 1.684358
409.000000, 1.693793
408.000000, 1.703245
407.000000, 1.712357
406.000000, 1.721975
405.000000, 1.732034
404.000000, 1.741698
403.000000, 1.751345
402.000000, 1.762639
401.000000, 1.773247
400.000000, 1.784587
399.000000, 1.796373
398.000000, 1.808348
397.000000, 1.820811
396.000000, 1.832092
395.000000, 1.844443
394.000000, 1.858348
393.000000, 1.871489
392.000000, 1.885594
391.000000, 1.900254
390.000000, 1.914382
389.000000, 1.929352
388.000000, 1.944980
387.000000, 1.959016
386.000000, 1.974899
385.000000, 1.991812
384.000000, 2.018599
383.000000, 1.947666
382.000000, 2.038843
381.000000, 2.043366
380.000000, 2.068806
379.000000, 2.044495
378.000000, 2.078709
377.000000, 2.099134
376.000000, 2.106666
375.000000, 2.138328
374.000000, 2.155011
373.000000, 2.149365
372.000000, 2.204625
371.000000, 2.185639
370.000000, 2.227620
369.000000, 2.263897
368.000000, 2.265616
367.000000, 2.289822
366.000000, 2.319800
365.000000, 2.296707
364.000000, 2.341313
363.000000, 2.301912
362.000000, 2.318005
361.000000, 2.403438
360.000000, 2.382623
359.000000, 2.475554
358.000000, 2.459539
357.000000, 2.445237
356.000000, 2.519966
355.000000, 2.395460
354.000000, 2.483652
353.000000, 2.507079
352.000000, 2.506869
351.000000, 2.536036
350.000000, 2.565299
349.000000, 2.548614
348.000000, 2.554332
347.000000, 2.503988
346.000000, 2.490988
345.000000, 2.527210
344.000000, 2.695532
343.000000, 2.596934
342.000000, 2.622707
341.000000, 2.701501
340.000000, 2.602845
339.000000, 2.503424
338.000000, 2.749115
337.000000, 2.813463
336.000000, 2.802474
335.000000, 2.642845
334.000000, 2.865675
333.000000, 2.630851
332.000000, 2.760820
331.000000, 2.604590
330.000000, 2.741981
329.000000, 2.778202
328.000000, 2.667945
327.000000, 3.026975
326.000000, 3.122266
325.000000, 3.116679
324.000000, 3.151059
323.000000, 3.122086
322.000000, 3.169212
321.000000, 3.188252
320.000000, 3.281967
319.000000, 3.243328
318.000000, 3.306740
317.000000, 3.273872
316.000000, 3.351662
315.000000, 3.229107
314.000000, 3.391259
313.000000, 3.401783
312.000000, 3.434985
311.000000, 3.423737
310.000000, 3.423767
309.000000, 3.470851
308.000000, 3.470952
307.000000, 3.361812
306.000000, 3.471011
305.000000, 3.653447
304.000000, 3.510109
303.000000, 3.653699
302.000000, 3.714296
301.000000, 3.583937
300.000000, 3.784932
299.000000, 3.552861
298.000000, 3.759957
297.000000, 3.935885
296.000000, 3.839029
295.000000, 3.900934
294.000000, 3.868573
293.000000, 3.868304
292.000000, 3.900439
291.000000, 3.735414
290.000000, 3.867918
289.000000, 3.837748
288.000000, 3.972253
287.000000, 3.972203
286.000000, 3.899564
285.000000, 3.899450
284.000000, 3.782869
283.000000, 3.734417
282.000000, 3.782612
281.000000, 3.866933
280.000000, 4.058763
279.000000, 4.167857
278.000000, 3.808941
277.000000, 4.058966
276.000000, 4.058822
275.000000, 3.651468
274.000000, 3.934141
273.000000, 3.899442
272.000000, 4.110430
271.000000, 4.013583
270.000000, 3.972253
269.000000, 4.110628
268.000000, 3.934679
267.000000, 3.783664
266.000000, 3.935012
265.000000, 3.935217
264.000000, 4.014462
263.000000, 4.060177
262.000000, 4.060144
261.000000, 4.169502
260.000000, 4.412633
259.000000, 3.868409
258.000000, 4.014663
257.000000, 4.236571
256.000000, 4.111699
255.000000, 4.111666
254.000000, 4.169666
253.000000, 4.315815
252.000000, 4.315870
251.000000, 3.900749
250.000000, 4.412536
249.000000, 4.111573
248.000000, 4.412641
247.000000, 4.169758
246.000000, 4.315996
245.000000, 4.316079
244.000000, 4.413191
243.000000, 4.112211
242.000000, 4.112349
241.000000, 4.316587
240.000000, 4.413719
239.000000, 4.413974
238.000000, 4.317169
237.000000, 4.238155
236.000000, 4.414397
235.000000, 4.113442
234.000000, 4.238623
233.000000, 4.238761
232.000000, 4.239016
231.000000, 4.114357
230.000000, 4.415812
229.000000, 4.115236
228.000000, 4.173873
227.000000, 4.019598
226.000000, 4.175379
225.000000, 4.322492
224.000000, 4.119351
223.000000, 4.421369
222.000000, 4.325220
221.000000, 4.121498
220.000000, 4.246732
219.000000, 4.070740
218.000000, 4.325922
217.000000, 4.179831
216.000000, 4.179884
215.000000, 4.122031
214.000000, 4.247093
213.000000, 4.423631
212.000000, 4.326835
211.000000, 4.026063
210.000000, 4.123251
209.000000, 4.072850
208.000000, 4.425343
207.000000, 4.124427
206.000000, 4.329028
205.000000, 4.125969
204.000000, 4.184614
203.000000, 3.884075
202.000000, 4.128205
201.000000, 4.333753
200.000000, 4.079065
