nm, A
410.000000, 1.644693
409.000000, 1.647151
408.000000, 1.648699
407.000000, 1.651086
406.000000, 1.652920
405.000000, 1.654766
404.000000, 1.656945
403.000000, 1.658177
402.000000, 1.660965
401.000000, 1.663088
400.000000, 1.664814
399.000000, 1.666808
398.000000, 1.669129
397.000000, 1.670621
396.000000, 1.673022
395.000000, 1.674439
394.000000, 1.676549
393.000000, 1.678551
392.000000, 1.680753
391.000000, 1.682245
390.000000, 1.684817
389.000000, 1.686256
388.000000, 1.688723
387.000000, 1.690175
386.000000, 1.692599
385.000000, 1.694503
384.000000, 1.729949
383.000000, 1.739745
382.000000, 1.776253
381.000000, 1.737296
380.000000, 1.756553
379.000000, 1.728058
378.000000, 1.730926
377.000000, 1.731560
376.000000, 1.739189
375.000000, 1.738214
374.000000, 1.732678
373.000000, 1.753065
372.000000, 1.738458
371.000000, 1.728642
370.000000, 1.736553
369.000000, 1.746490
368.000000, 1.748907
367.000000, 1.748468
366.000000, 1.746739
365.000000, 1.761992
364.000000, 1.755971
363.000000, 1.747289
362.000000, 1.760635
361.000000, 1.778867
360.000000, 1.766788
359.000000, 1.767543
358.000000, 1.765185
357.000000, 1.768172
356.000000, 1.777069
355.000000, 1.764346
354.000000, 1.776487
353.000000, 1.785829
352.000000, 1.797551
351.000000, 1.791340
350.000000, 1.799672
349.000000, 1.804993
348.000000, 1.800372
347.000000, 1.779900
346.000000, 1.783918
345.000000, 1.809644
344.000000, 1.811239
343.000000, 1.816788
342.000000, 1.812032
341.000000, 1.818073
340.000000, 1.828264
339.000000, 1.814510
338.000000, 1.853784
337.000000, 1.833581
336.000000, 1.885675
335.000000, 1.864191
334.000000, 1.847875
333.000000, 1.862003
332.000000, 1.898175
331.000000, 1.837016
330.000000, 1.870009
329.000000, 1.868918
328.000000, 1.893728
327.000000, 1.908077
326.000000, 1.923935
325.000000, 1.930181
324.000000, 1.938532
323.000000, 1.938499
322.000000, 1.947758
321.000000, 1.956134
320.000000, 1.965195
319.000000, 1.974294
318.000000, 1.979109
317.000000, 1.991609
316.000000, 1.999895
315.000000, 2.004393
314.000000, 2.018296
313.000000, 2.031329
312.000000, 2.044702
311.000000, 2.054994
310.000000, 2.068135
309.000000, 2.086246
308.000000, 2.099339
307.000000, 2.119974
306.000000, 2.138693
305.000000, 2.171232
304.000000, 2.202090
303.000000, 2.243550
302.000000, 2.301605
301.000000, 2.374585
300.000000, 2.475999
299.000000, 2.578937
298.000000, 2.705457
297.000000, 2.800025
296.000000, 2.832992
295.000000, 2.813329
294.000000, 2.797032
293.000000, 2.841175
292.000000, 2.949689
291.000000, 3.027299
290.000000, 3.181322
289.000000, 3.289311
288.000000, 3.400732
287.000000, 3.481889
286.000000, 3.712292
285.000000, 3.971731
284.000000, 3.837045
283.000000, 3.690774
282.000000, 3.899008
281.000000, 4.012905
280.000000, 3.971402
279.000000, 4.012829
278.000000, 4.058561
277.000000, 3.782460
276.000000, 3.933664
275.000000, 3.734231
274.000000, 4.058886
273.000000, 3.934098
272.000000, 4.013276
271.000000, 4.013343
270.000000, 4.013423
269.000000, 4.168392
268.000000, 4.059370
267.000000, 3.783416
266.000000, 3.900111
265.000000, 3.972754
264.000000, 3.900191
263.000000, 4.236046
262.000000, 4.111044
261.000000, 4.111187
260.000000, 4.060181
259.000000, 3.935243
258.000000, 3.935398
257.000000, 4.111326
256.000000, 4.060228
255.000000, 4.169427
254.000000, 4.169599
253.000000, 4.169460
252.000000, 4.111477
251.000000, 4.014504
250.000000, 4.111279
249.000000, 4.169351
248.000000, 4.111380
247.000000, 4.236436
