nm, A
410.000000, 1.636465
409.000000, 1.640341
408.000000, 1.643515
407.000000, 1.646987
406.000000, 1.650296
405.000000, 1.653823
404.000000, 1.657134
403.000000, 1.660274
402.000000, 1.664231
401.000000, 1.667534
400.000000, 1.671234
399.000000, 1.675032
398.000000, 1.678194
397.000000, 1.682526
396.000000, 1.686005
395.000000, 1.688890
394.000000, 1.693131
393.000000, 1.696869
392.000000, 1.700842
391.000000, 1.704522
390.000000, 1.708085
389.000000, 1.712395
388.000000, 1.716112
387.000000, 1.719407
386.000000, 1.723992
385.000000, 1.727819
384.000000, 1.749173
383.000000, 1.780068
382.000000, 1.791113
381.000000, 1.779166
380.000000, 1.773728
379.000000, 1.765240
378.000000, 1.764216
377.000000, 1.780024
376.000000, 1.782920
375.000000, 1.797088
374.000000, 1.799399
373.000000, 1.790595
372.000000, 1.799763
371.000000, 1.793915
370.000000, 1.793992
369.000000, 1.824415
368.000000, 1.827573
367.000000, 1.823821
366.000000, 1.830710
365.000000, 1.833840
364.000000, 1.838745
363.000000, 1.827735
362.000000, 1.845249
361.000000, 1.863260
360.000000, 1.852176
359.000000, 1.872301
358.000000, 1.867182
357.000000, 1.872261
356.000000, 1.895873
355.000000, 1.870788
354.000000, 1.886814
353.000000, 1.904584
352.000000, 1.908690
351.000000, 1.925897
350.000000, 1.921974
349.000000, 1.932441
348.000000, 1.951197
347.000000, 1.929692
346.000000, 1.950266
345.000000, 1.965557
344.000000, 1.958679
343.000000, 1.986287
342.000000, 2.002035
341.000000, 2.007129
340.000000, 1.995470
339.000000, 2.023914
338.000000, 2.044297
337.000000, 2.047146
336.000000, 2.051011
335.000000, 2.080300
334.000000, 2.082556
333.000000, 2.119068
332.000000, 2.108106
331.000000, 2.047833
330.000000, 2.107112
329.000000, 2.135572
328.000000, 2.157910
327.000000, 2.167869
326.000000, 2.174715
325.000000, 2.178351
324.000000, 2.195194
323.000000, 2.204486
322.000000, 2.219595
321.000000, 2.236029
320.000000, 2.246869
319.000000, 2.262056
318.000000, 2.271413
317.000000, 2.292227
316.000000, 2.308131
315.000000, 2.318787
314.000000, 2.331322
313.000000, 2.356492
312.000000, 2.378096
311.000000, 2.393336
310.000000, 2.417991
309.000000, 2.434859
308.000000, 2.460856
307.000000, 2.470776
306.000000, 2.508406
305.000000, 2.539416
304.000000, 2.583640
303.000000, 2.613737
302.000000, 2.670703
301.000000, 2.725032
300.000000, 2.792358
299.000000, 2.875221
298.000000, 2.954389
297.000000, 3.037145
296.000000, 3.085417
295.000000, 3.095648
294.000000, 3.133703
293.000000, 3.145129
292.000000, 3.265959
291.000000, 3.273708
290.000000, 3.422767
289.000000, 3.598614
288.000000, 3.691296
287.000000, 3.809248
286.000000, 4.013322
285.000000, 4.168026
284.000000, 4.110047
283.000000, 3.808873
282.000000, 4.234800
281.000000, 4.167807
280.000000, 3.898852
279.000000, 4.012829
278.000000, 4.313833
277.000000, 4.012909
276.000000, 4.167748
275.000000, 3.690765
274.000000, 4.013128
273.000000, 4.168182
272.000000, 4.168177
271.000000, 4.712313
270.000000, 4.110333
269.000000, 4.168392
268.000000, 4.536491
267.000000, 3.867737
266.000000, 4.235903
265.000000, 4.537025
264.000000, 4.412074
263.000000, 4.169099
262.000000, 4.235983
261.000000, 4.315307
260.000000, 4.236273
259.000000, 4.060181
258.000000, 4.111489
257.000000, 4.537294
256.000000, 4.236319
255.000000, 4.169427
254.000000, 4.169599
253.000000, 4.315588
252.000000, 4.236415
251.000000, 3.973111
250.000000, 4.236218
249.000000, 4.315479
248.000000, 4.236319
247.000000, 4.412528
246.000000, 4.537588
245.000000, 4.169700
244.000000, 4.537853
243.000000, 3.973648
242.000000, 4.413166
241.000000, 4.413337
240.000000, 4.316536
239.000000, 4.413677
238.000000, 4.714895
237.000000, 4.538980
236.000000, 4.238100
235.000000, 4.171275
234.000000, 4.539398
233.000000, 4.414719
232.000000, 4.318026
231.000000, 4.318276
230.000000, 4.239454
229.000000, 4.319144
228.000000, 4.541621
227.000000, 4.019436
226.000000, 4.242164
225.000000, 4.544080
224.000000, 4.323227
223.000000, 10.000000
222.000000, 4.245784
221.000000, 4.325380
220.000000, 4.325717
219.000000, 4.121572
218.000000, 4.422549
217.000000, 4.325729
216.000000, 4.325745
215.000000, 4.422680
214.000000, 4.547881
213.000000, 4.548185
212.000000, 4.423459
211.000000, 4.247585
210.000000, 4.327236
209.000000, 4.549473
208.000000, 4.549882
207.000000, 4.328127
206.000000, 4.328681
205.000000, 4.250453
204.000000, 4.184184
203.000000, 4.075458
202.000000, 4.076657
201.000000, 4.555215
200.000000, 4.254661
