nm, A
410.000000, 1.312851
409.000000, 1.316022
408.000000, 1.319024
407.000000, 1.322056
406.000000, 1.324832
405.000000, 1.327897
404.000000, 1.331117
403.000000, 1.333996
402.000000, 1.337372
401.000000, 1.340484
400.000000, 1.343690
399.000000, 1.346988
398.000000, 1.350519
397.000000, 1.353643
396.000000, 1.356908
395.000000, 1.360285
394.000000, 1.363583
393.000000, 1.367181
392.000000, 1.370702
391.000000, 1.373938
390.000000, 1.377960
389.000000, 1.381186
388.000000, 1.384843
387.000000, 1.388429
386.000000, 1.392187
385.000000, 1.396275
384.000000, 1.400751
383.000000, 1.413057
382.000000, 1.417572
381.000000, 1.424631
380.000000, 1.427620
379.000000, 1.415382
378.000000, 1.426882
377.000000, 1.432671
376.000000, 1.433385
375.000000, 1.435929
374.000000, 1.441349
373.000000, 1.442212
372.000000, 1.446791
371.000000, 1.448103
370.000000, 1.456063
369.000000, 1.461367
368.000000, 1.470363
367.000000, 1.472787
366.000000, 1.473675
365.000000, 1.479982
364.000000, 1.485058
363.000000, 1.481567
362.000000, 1.495775
361.000000, 1.501745
360.000000, 1.506759
359.000000, 1.507857
358.000000, 1.516131
357.000000, 1.520356
356.000000, 1.526300
355.000000, 1.519054
354.000000, 1.531663
353.000000, 1.539985
352.000000, 1.539164
351.000000, 1.544685
350.000000, 1.559591
349.000000, 1.558598
348.000000, 1.562522
347.000000, 1.549124
346.000000, 1.575216
345.000000, 1.583468
344.000000, 1.590976
343.000000, 1.588020
342.000000, 1.597529
341.000000, 1.602039
340.000000, 1.605391
339.000000, 1.604998
338.000000, 1.630189
337.000000, 1.639784
336.000000, 1.645059
335.000000, 1.639074
334.000000, 1.671983
333.000000, 1.652861
332.000000, 1.664539
331.000000, 1.651316
330.000000, 1.666400
329.000000, 1.672595
328.000000, 1.696921
327.000000, 1.711040
326.000000, 1.724827
325.000000, 1.731419
324.000000, 1.740846
323.000000, 1.743600
322.000000, 1.753535
321.000000, 1.761570
320.000000, 1.768265
319.000000, 1.776812
318.000000, 1.784200
317.000000, 1.790801
316.000000, 1.803142
315.000000, 1.808523
314.000000, 1.817089
313.000000, 1.826138
312.000000, 1.836182
311.000000, 1.843371
310.000000, 1.851128
309.000000, 1.863272
308.000000, 1.871412
307.000000, 1.881624
306.000000, 1.893351
305.000000, 1.904161
304.000000, 1.917052
303.000000, 1.930204
302.000000, 1.943214
301.000000, 1.957400
300.000000, 1.974472
299.000000, 1.993084
298.000000, 2.016828
297.000000, 2.043129
296.000000, 2.072331
295.000000, 2.103036
294.000000, 2.129721
293.000000, 2.176772
292.000000, 2.208646
291.000000, 2.245433
290.000000, 2.297828
289.000000, 2.330540
288.000000, 2.369077
287.000000, 2.414578
286.000000, 2.458227
285.000000, 2.505268
284.000000, 2.565978
283.000000, 2.623827
282.000000, 2.729650
281.000000, 2.860616
280.000000, 3.026023
279.000000, 3.264641
278.000000, 3.614863
277.000000, 3.734155
276.000000, 3.808726
275.000000, 3.550587
274.000000, 3.712098
273.000000, 3.782831
272.000000, 3.899332
271.000000, 3.734589
270.000000, 3.782974
269.000000, 3.758218
268.000000, 3.691393
267.000000, 3.735111
266.000000, 3.691835
265.000000, 3.783698
264.000000, 3.900191
263.000000, 3.868069
262.000000, 3.934953
261.000000, 3.838186
260.000000, 3.973031
259.000000, 3.810304
258.000000, 3.935398
257.000000, 3.868287
256.000000, 3.810350
255.000000, 3.935343
254.000000, 3.900754
253.000000, 4.014558
252.000000, 4.014567
251.000000, 3.784055
250.000000, 3.935188
249.000000, 4.060207
248.000000, 3.900527
247.000000, 4.111498
246.000000, 4.111620
245.000000, 3.973405
244.000000, 4.060731
243.000000, 3.973648
242.000000, 4.060983
241.000000, 4.170299
240.000000, 4.061264
239.000000, 4.170639
238.000000, 4.061683
237.000000, 4.171003
236.000000, 4.113162
235.000000, 3.974980
234.000000, 4.062277
233.000000, 4.238627
232.000000, 3.975603
231.000000, 3.975854
230.000000, 3.938424
229.000000, 4.018114
228.000000, 3.872614
227.000000, 3.843345
226.000000, 3.906372
225.000000, 4.066959
224.000000, 4.022197
