nm, A
410.000000, 1.921843
409.000000, 1.925238
408.000000, 1.929356
407.000000, 1.932713
406.000000, 1.935545
405.000000, 1.939126
404.000000, 1.942140
403.000000, 1.945169
402.000000, 1.949729
401.000000, 1.953103
400.000000, 1.956862
399.000000, 1.960338
398.000000, 1.964540
397.000000, 1.968337
396.000000, 1.972677
395.000000, 1.974287
394.000000, 1.980965
393.000000, 1.984996
392.000000, 1.989055
391.000000, 1.993447
390.000000, 1.997948
389.000000, 2.003833
388.000000, 2.008742
387.000000, 2.012190
386.000000, 2.018210
385.000000, 2.025733
384.000000, 2.010430
383.000000, 2.081849
382.000000, 2.159346
381.000000, 2.094153
380.000000, 2.102261
379.000000, 2.053362
378.000000, 2.087841
377.000000, 2.072592
376.000000, 2.087503
375.000000, 2.120119
374.000000, 2.106259
373.000000, 2.118761
372.000000, 2.103699
371.000000, 2.093647
370.000000, 2.112274
369.000000, 2.137607
368.000000, 2.161264
367.000000, 2.138738
366.000000, 2.147020
365.000000, 2.147309
364.000000, 2.163801
363.000000, 2.155164
362.000000, 2.167585
361.000000, 2.190734
360.000000, 2.192105
359.000000, 2.212112
358.000000, 2.215376
357.000000, 2.187240
356.000000, 2.201870
355.000000, 2.187324
354.000000, 2.195992
353.000000, 2.243923
352.000000, 2.261213
351.000000, 2.230478
350.000000, 2.221255
349.000000, 2.263229
348.000000, 2.315185
347.000000, 2.215260
346.000000, 2.294268
345.000000, 2.303951
344.000000, 2.296071
343.000000, 2.344958
342.000000, 2.378867
341.000000, 2.324781
340.000000, 2.395299
339.000000, 2.311716
338.000000, 2.413055
337.000000, 2.461177
336.000000, 2.502279
335.000000, 2.432610
334.000000, 2.516285
333.000000, 2.479126
332.000000, 2.468530
331.000000, 2.385920
330.000000, 2.543335
329.000000, 2.510367
328.000000, 2.523861
327.000000, 2.561801
326.000000, 2.554800
325.000000, 2.582678
324.000000, 2.600780
323.000000, 2.590800
322.000000, 2.633872
321.000000, 2.639432
320.000000, 2.665720
319.000000, 2.679651
318.000000, 2.706642
317.000000, 2.724003
316.000000, 2.761142
315.000000, 2.744756
314.000000, 2.786483
313.000000, 2.810384
312.000000, 2.841397
311.000000, 2.862224
310.000000, 2.900644
309.000000, 2.928282
308.000000, 2.950281
307.000000, 2.969521
306.000000, 3.023685
305.000000, 3.060845
304.000000, 3.134190
303.000000, 3.176288
302.000000, 3.244244
301.000000, 3.316096
300.000000, 3.435291
299.000000, 3.402316
298.000000, 3.617147
297.000000, 3.672446
296.000000, 3.759563
295.000000, 3.810606
294.000000, 3.735763
293.000000, 3.759088
292.000000, 4.059904
291.000000, 3.783622
290.000000, 3.972438
289.000000, 3.972194
288.000000, 4.110426
287.000000, 4.712338
286.000000, 5.013322
285.000000, 4.058881
284.000000, 4.314166
283.000000, 3.899050
282.000000, 4.109861
281.000000, 4.313935
280.000000, 4.535674
279.000000, 4.535708
278.000000, 4.058561
277.000000, 4.313939
276.000000, 4.535724
275.000000, 3.866857
274.000000, 3.971735
273.000000, 4.712250
272.000000, 4.411216
271.000000, 4.411283
270.000000, 4.168325
269.000000, 4.314520
268.000000, 4.536491
267.000000, 3.899921
266.000000, 4.411994
265.000000, 4.169049
264.000000, 4.713104
263.000000, 4.315227
262.000000, 4.169036
261.000000, 4.315307
260.000000, 4.537303
259.000000, 4.060181
258.000000, 4.713549
257.000000, 4.713386
256.000000, 4.412410
255.000000, 5.014525
254.000000, 5.014697
253.000000, 4.236407
252.000000, 4.412507
251.000000, 4.315534
250.000000, 4.412309
249.000000, 4.537328
248.000000, 4.412410
247.000000, 4.412528
246.000000, 4.537588
245.000000, 4.315828
244.000000, 4.713944
243.000000, 4.060799
242.000000, 4.538104
241.000000, 5.015397
240.000000, 4.714476
239.000000, 4.538616
238.000000, 4.714895
237.000000, 4.414041
236.000000, 4.715222
235.000000, 4.414313
234.000000, 4.715489
233.000000, 4.539657
232.000000, 4.715966
231.000000, 4.716216
230.000000, 5.017605
229.000000, 5.018114
228.000000, 4.717712
227.000000, 4.417376
226.000000, 4.117226
225.000000, 4.720172
224.000000, 4.420137
223.000000, 4.722091
222.000000, 10.000000
221.000000, 4.547229
220.000000, 4.325717
219.000000, 4.121572
218.000000, 4.547488
217.000000, 5.024699
216.000000, 4.422655
215.000000, 5.024740
214.000000, 4.547881
213.000000, 10.000000
212.000000, 4.423459
211.000000, 4.071493
210.000000, 5.026206
209.000000, 4.549473
208.000000, 4.725973
207.000000, 4.549975
206.000000, 4.726621
205.000000, 5.028604
204.000000, 4.330312
203.000000, 4.126610
202.000000, 4.428839
201.000000, 4.254185
200.000000, 4.430752
