nm, A
410.000000, 1.568599
409.000000, 1.573697
408.000000, 1.578556
407.000000, 1.583858
406.000000, 1.589166
405.000000, 1.594270
404.000000, 1.599202
403.000000, 1.604083
402.000000, 1.609665
401.000000, 1.614891
400.000000, 1.619899
399.000000, 1.625663
398.000000, 1.630707
397.000000, 1.636222
396.000000, 1.641681
395.000000, 1.647065
394.000000, 1.653175
393.000000, 1.659432
392.000000, 1.664685
391.000000, 1.670471
390.000000, 1.676560
389.000000, 1.682531
388.000000, 1.688752
387.000000, 1.694499
386.000000, 1.701322
385.000000, 1.707679
384.000000, 1.715853
383.000000, 1.723577
382.000000, 1.719672
381.000000, 1.739047
380.000000, 1.731054
379.000000, 1.731337
378.000000, 1.749072
377.000000, 1.757717
376.000000, 1.766152
375.000000, 1.772011
374.000000, 1.777208
373.000000, 1.782140
372.000000, 1.803646
371.000000, 1.783369
370.000000, 1.812228
369.000000, 1.821519
368.000000, 1.832672
367.000000, 1.841866
366.000000, 1.844079
365.000000, 1.858292
364.000000, 1.860060
363.000000, 1.847746
362.000000, 1.893070
361.000000, 1.884183
360.000000, 1.906873
359.000000, 1.902609
358.000000, 1.920013
357.000000, 1.924828
356.000000, 1.933925
355.000000, 1.938431
354.000000, 1.950166
353.000000, 1.958228
352.000000, 1.972110
351.000000, 1.988306
350.000000, 1.987692
349.000000, 1.986978
348.000000, 1.987951
347.000000, 1.980570
346.000000, 2.041009
345.000000, 2.009056
344.000000, 2.076269
343.000000, 2.039353
342.000000, 2.047706
341.000000, 2.085217
340.000000, 2.074997
339.000000, 2.051851
338.000000, 2.142448
337.000000, 2.130435
336.000000, 2.128377
335.000000, 2.171981
334.000000, 2.165946
333.000000, 2.181581
332.000000, 2.259044
331.000000, 2.171886
330.000000, 2.217697
329.000000, 2.314063
328.000000, 2.242957
327.000000, 2.318691
326.000000, 2.305776
325.000000, 2.324644
324.000000, 2.338309
323.000000, 2.337255
322.000000, 2.377444
321.000000, 2.383551
320.000000, 2.401216
319.000000, 2.412993
318.000000, 2.429824
317.000000, 2.436638
316.000000, 2.456480
315.000000, 2.475096
314.000000, 2.486655
313.000000, 2.509299
312.000000, 2.527340
311.000000, 2.556660
310.000000, 2.569017
309.000000, 2.584949
308.000000, 2.606512
307.000000, 2.623942
306.000000, 2.643919
305.000000, 2.690809
304.000000, 2.718422
303.000000, 2.736380
302.000000, 2.769637
301.000000, 2.827751
300.000000, 2.862849
299.000000, 2.901173
298.000000, 2.993927
297.000000, 3.090711
296.000000, 3.182364
295.000000, 3.266563
294.000000, 3.342532
293.000000, 3.434666
292.000000, 3.522755
291.000000, 3.470011
290.000000, 3.691646
289.000000, 3.758323
288.000000, 3.899648
287.000000, 3.809370
286.000000, 3.899223
285.000000, 3.757881
284.000000, 4.110089
283.000000, 3.782557
282.000000, 3.757687
281.000000, 4.058801
280.000000, 3.971563
279.000000, 3.898877
278.000000, 3.971529
277.000000, 3.971693
276.000000, 4.058831
275.000000, 3.690917
274.000000, 3.899151
273.000000, 3.971879
272.000000, 4.013440
271.000000, 3.972072
270.000000, 4.013671
269.000000, 3.934536
268.000000, 4.059614
267.000000, 3.809825
266.000000, 4.236029
265.000000, 4.169137
264.000000, 4.060018
263.000000, 3.972956
262.000000, 4.060152
261.000000, 4.014395
260.000000, 4.111456
259.000000, 3.935360
258.000000, 4.060400
257.000000, 4.111485
256.000000, 4.111531
255.000000, 4.060496
254.000000, 4.060555
253.000000, 4.111620
252.000000, 4.169679
251.000000, 3.935453
250.000000, 4.169452
249.000000, 4.236411
248.000000, 4.060446
247.000000, 4.315769
246.000000, 4.236768
245.000000, 4.170002
244.000000, 4.170098
243.000000, 3.973971
242.000000, 4.170367
241.000000, 4.237514
240.000000, 4.413694
239.000000, 4.317001
238.000000, 4.317148
237.000000, 4.317265
236.000000, 4.317428
235.000000, 4.016528
234.000000, 4.171655
233.000000, 4.318026
232.000000, 4.239007
231.000000, 4.172390
230.000000, 4.239741
229.000000, 4.173299
228.000000, 4.240795
227.000000, 3.940558
226.000000, 4.020510
225.000000, 4.322509
224.000000, 4.119363
223.000000, 4.245274
222.000000, 4.069984
221.000000, 4.325737
220.000000, 4.179814
219.000000, 4.070764
218.000000, 4.121822
217.000000, 4.547963
216.000000, 4.179929
215.000000, 4.180064
214.000000, 4.247200
213.000000, 4.247613
212.000000, 4.122920
211.000000, 4.123055
210.000000, 4.072221
209.000000, 4.182097
208.000000, 4.249394
207.000000, 4.027712
206.000000, 4.073820
205.000000, 4.126131
204.000000, 4.184675
203.000000, 3.951192
202.000000, 3.989927
201.000000, 4.187851
200.000000, 4.255277
