2
246,0,091,
Fluo 260:265-510,0,0Exc 200-290:328,
X,Y,X,Y
409,40324.1,0,0
410,38956,0,0
411,37813.3,0,0
412,36946.5,0,0
413,35631.8,0,0
414,34501.2,0,0
415,34175.4,0,0
416,33676.6,0,0
417,31967.4,0,0
418,31184.6,0,0
419,30310.6,0,0
420,28553.6,0,0
421,28523.2,0,0
422,26179.8,0,0
423,24760.9,0,0
424,25328.3,0,0
425,24254.4,0,0
426,23920.2,0,0
427,22675,0,0
428,22695.3,0,0
429,21622.8,0,0
430,19884,0,0
431,20288.2,0,0
432,19772.8,0,0
433,19176.7,0,0
434,18267.8,0,0
435,17995.2,0,0
436,17430,0,0
437,16955.7,0,0
438,15926.8,0,0
439,15805.8,0,0
440,15251.3,0,0
441,15120.2,0,0
442,13749.8,0,0
443,13135.5,0,0
444,13467.8,0,0
445,12964.3,0,0
446,13427.5,0,0
447,12289.8,0,0
448,12390.5,0,0
449,12259.6,0,0
450,11273.5,0,0
451,11665.9,0,0
452,11283.6,0,0
453,10841,0,0
454,10348.3,0,0
455,10056.7,0,0
456,10489,0,0
457,9745.07,0,0
458,9604.35,0,0
459,9302.85,0,0
460,8921.02,0,0
461,8860.73,0,0
462,8840.64,0,0
463,8197.75,0,0
464,7836.22,0,0
465,8037.06,0,0
466,7786.02,0,0
467,7856.31,0,0
468,7404.49,0,0
469,7374.37,0,0
470,7364.33,0,0
471,6521.24,0,0
472,7143.48,0,0
473,6902.59,0,0
474,6952.77,0,0
475,6461.03,0,0
476,7113.37,0,0
477,7153.52,0,0
478,5578.23,0,0
479,5678.53,0,0
480,5187.12,0,0
481,5397.7,0,0
482,5528.08,0,0
483,5187.12,0,0
484,4425.18,0,0
485,4996.6,0,0
486,5076.82,0,0
487,4525.42,0,0
488,4314.93,0,0
489,4525.42,0,0
490,4184.63,0,0
491,3873.97,0,0
492,4465.27,0,0
493,4144.54,0,0
494,3653.53,0,0
495,4004.24,0,0
496,3803.83,0,0
497,4004.24,0,0
498,4004.24,0,0
499,3302.89,0,0
500,3383.03,0,0
501,3463.17,0,0
502,3282.85,0,0
503,3282.85,0,0
504,2862.17,0,0
505,2842.14,0,0
506,3483.21,0,0
507,2982.35,0,0
508,3072.5,0,0
509,2691.92,0,0
510,2782.05,0,0
