<Session>
Acquisition 1 2024-06-07 16:30:46
<Group>
Detector1
2
4096,,4096,
Pulso DeltaDiode:259.9963,T5Q4AAN+pOkrZZddGi0ut5o4k0sU=,Muestra DeltaDiode:327.9984,TDRAAAN+pOkrZZddGi0ut5o4k0sU=
X,Y,X,Y
0,0,0,0
0.0517096519,0,0.0517096519,0
0.103419304,0,0.103419304,0
0.155128956,0,0.155128956,0
0.206838608,0,0.206838608,0
0.25854826,0,0.25854826,0
0.3102579,0,0.3102579,0
0.361967564,0,0.361967564,0
0.413677216,0,0.413677216,0
0.465386868,0,0.465386868,0
0.5170965,0,0.5170965,0
0.5688062,0,0.5688062,0
0.6205158,0,0.6205158,0
0.6722255,0,0.6722255,0
0.7239351,0,0.7239351,0
0.7756448,0,0.7756448,0
0.827354431,0,0.827354431,0
0.8790641,0,0.8790641,0
0.930773735,0,0.930773735,0
0.9824834,0,0.9824834,0
1.034193,0,1.034193,0
1.08590269,0,1.08590269,0
1.13761234,0,1.13761234,0
1.189322,0,1.189322,0
1.24103165,0,1.24103165,0
1.2927413,0,1.2927413,0
1.344451,0,1.344451,0
1.3961606,0,1.3961606,0
1.44787025,0,1.44787025,0
1.49957991,0,1.49957991,0
1.55128956,0,1.55128956,0
1.60299921,0,1.60299921,0
1.65470886,0,1.65470886,0
1.70641851,0,1.70641851,0
1.75812817,0,1.75812817,0
1.80983782,0,1.80983782,0
1.86154747,0,1.86154747,0
1.91325712,0,1.91325712,0
1.96496677,0,1.96496677,0
2.01667643,0,2.01667643,0
2.068386,0,2.068386,0
2.12009573,0,2.12009573,0
2.17180538,0,2.17180538,0
2.223515,0,2.223515,0
2.27522469,0,2.27522469,0
2.32693434,0,2.32693434,0
2.378644,0,2.378644,0
2.43035364,0,2.43035364,0
2.48206329,0,2.48206329,0
2.533773,0,2.533773,0
2.5854826,0,2.5854826,0
2.63719225,0,2.63719225,0
2.688902,0,2.688902,0
2.74061155,0,2.74061155,0
2.79232121,0,2.79232121,0
2.84403086,0,2.84403086,0
2.89574051,0,2.89574051,0
2.94745016,0,2.94745016,0
2.99915981,0,2.99915981,0
3.05086946,0,3.05086946,0
3.102579,0,3.102579,0
3.15428877,0,3.15428877,0
3.20599842,0,3.20599842,0
3.257708,0,3.257708,0
3.30941772,0,3.30941772,0
3.36112738,0,3.36112738,0
3.412837,0,3.412837,0
3.46454668,0,3.46454668,0
3.51625633,0,3.51625633,0
3.567966,0,3.567966,0
3.61967564,0,3.61967564,0
3.67138529,0,3.67138529,0
3.723095,0,3.723095,0
3.77480459,0,3.77480459,0
3.82651424,0,3.82651424,0
3.878224,0,3.878224,0
3.92993355,0,3.92993355,0
3.9816432,0,3.9816432,0
4.033353,0,4.033353,0
4.0850625,0,4.0850625,0
4.136772,0,4.136772,0
4.188482,0,4.188482,0
4.24019146,0,4.24019146,0
4.291901,0,4.291901,0
4.343611,0,4.343611,0
4.39532042,0,4.39532042,0
4.44703,0,4.44703,0
4.49873972,0,4.49873972,0
4.55044937,0,4.55044937,0
4.602159,0,4.602159,0
4.65386868,0,4.65386868,0
4.70557833,0,4.70557833,0
4.757288,0,4.757288,0
4.80899763,0,4.80899763,0
4.86070728,0,4.86070728,0
4.912417,0,4.912417,0
4.96412659,0,4.96412659,0
5.01583624,0,5.01583624,0
5.067546,0,5.067546,0
5.11925554,0,5.11925554,0
5.170965,0,5.170965,5
5.222675,2,5.222675,5
5.2743845,1,5.2743845,7
5.326094,2,5.326094,3
5.377804,2,5.377804,11
5.42951345,3,5.42951345,11
5.481223,0,5.481223,10
5.53293276,2,5.53293276,7
5.58464241,2,5.58464241,6
5.636352,2,5.636352,5
5.68806171,1,5.68806171,11
5.73977137,0,5.73977137,9
5.791481,0,5.791481,9
5.84319067,0,5.84319067,8
5.89490032,1,5.89490032,8
5.94661,6,5.94661,13
5.99831963,1,5.99831963,9
6.05002928,0,6.05002928,9
6.101739,3,6.101739,7
6.15344858,0,6.15344858,11
6.205158,0,6.205158,6
6.256868,0,6.256868,10
6.30857754,0,6.30857754,8
6.360287,1,6.360287,2
6.411997,2,6.411997,8
6.46370649,1,6.46370649,3
6.515416,4,6.515416,6
6.567126,0,6.567126,8
6.61883545,0,6.61883545,12
6.670545,0,6.670545,5
6.72225475,1,6.72225475,11
6.77396441,3,6.77396441,8
6.825674,0,6.825674,13
6.87738371,3,6.87738371,7
6.92909336,4,6.92909336,9
6.980803,1,6.980803,7
7.03251266,1,7.03251266,7
7.08422232,3,7.08422232,5
7.135932,3,7.135932,6
7.18764162,3,7.18764162,8
7.23935127,1,7.23935127,8
7.291061,1,7.291061,5
7.34277058,4,7.34277058,9
7.39448,2,7.39448,9
7.44619,0,7.44619,12
7.49789953,1,7.49789953,8
7.549609,2,7.549609,13
7.601319,0,7.601319,12
7.65302849,1,7.65302849,9
7.704738,4,7.704738,9
7.756448,4,7.756448,5
7.80815744,1,7.80815744,6
7.859867,4,7.859867,8
7.91157675,1,7.91157675,10
7.9632864,1,7.9632864,11
8.014996,2,8.014996,7
8.066706,2,8.066706,5
8.118416,0,8.118416,9
8.170125,2,8.170125,10
8.221834,0,8.221834,9
8.273544,3,8.273544,11
8.325254,0,8.325254,8
8.376964,0,8.376964,13
8.428673,2,8.428673,10
8.480383,0,8.480383,5
8.532093,2,8.532093,10
8.583802,0,8.583802,6
8.635511,3,8.635511,10
8.687222,3,8.687222,9
8.738932,1,8.738932,10
8.790641,2,8.790641,10
8.84235,3,8.84235,6
8.89406,1,8.89406,13
8.94577,0,8.94577,4
8.997479,1,8.997479,7
9.049189,1,9.049189,12
9.100899,2,9.100899,10
9.152609,1,9.152609,7
9.204318,2,9.204318,8
9.256027,2,9.256027,6
9.307737,1,9.307737,6
9.35944748,2,9.35944748,9
9.411157,1,9.411157,5
9.462866,0,9.462866,10
9.514576,0,9.514576,9
9.566286,3,9.566286,7
9.617995,3,9.617995,9
9.669704,4,9.669704,6
9.721415,0,9.721415,5
9.773125,1,9.773125,7
9.824834,1,9.824834,9
9.876543,3,9.876543,8
9.928253,1,9.928253,16
9.979963,3,9.979963,9
10.0316725,0,10.0316725,10
10.0833817,1,10.0833817,5
10.1350918,2,10.1350918,7
10.1868019,2,10.1868019,8
10.2385111,1,10.2385111,4
10.29022,1,10.29022,11
10.34193,3,10.34193,8
10.3936405,2,10.3936405,6
10.44535,0,10.44535,8
10.4970589,1,10.4970589,12
10.548769,1,10.548769,4
10.6004791,3,10.6004791,10
10.6521883,5,10.6521883,5
10.7038975,0,10.7038975,5
10.7556076,0,10.7556076,6
10.8073177,1,10.8073177,10
10.8590269,1,10.8590269,7
10.9107361,2,10.9107361,6
10.9624462,5,10.9624462,10
11.0141563,3,11.0141563,10
11.0658655,1,11.0658655,6
11.1175747,1,11.1175747,8
11.1692848,0,11.1692848,5
11.2209949,1,11.2209949,4
11.2727041,1,11.2727041,7
11.3244133,0,11.3244133,3
11.3761234,2,11.3761234,8
11.4278336,2,11.4278336,10
11.4795427,1,11.4795427,6
11.5312519,1,11.5312519,12
11.582962,1,11.582962,7
11.6346722,1,11.6346722,8
11.6863813,2,11.6863813,5
11.7380905,1,11.7380905,5
11.7898006,2,11.7898006,13
11.8415108,2,11.8415108,7
11.89322,2,11.89322,8
11.9449291,3,11.9449291,5
11.9966393,1,11.9966393,7
12.0483494,1,12.0483494,6
12.1000586,0,12.1000586,5
12.1517677,1,12.1517677,6
12.2034779,0,12.2034779,9
12.255188,1,12.255188,6
12.3068972,2,12.3068972,6
12.3586063,2,12.3586063,11
12.4103165,3,12.4103165,11
12.4620266,5,12.4620266,8
12.5137358,0,12.5137358,9
12.5654449,1,12.5654449,8
12.6171551,2,12.6171551,7
12.6688652,2,12.6688652,7
12.7205744,0,12.7205744,6
12.7722836,0,12.7722836,6
12.8239937,2,12.8239937,11
12.8757038,0,12.8757038,8
12.927413,0,12.927413,12
12.9791222,1,12.9791222,10
13.0308323,5,13.0308323,4
13.0825424,4,13.0825424,7
13.1342516,1,13.1342516,8
13.1859608,2,13.1859608,6
13.2376709,2,13.2376709,8
13.289381,2,13.289381,11
13.34109,0,13.34109,7
13.3927994,2,13.3927994,7
13.4445095,1,13.4445095,7
13.49622,2,13.49622,8
13.5479288,0,13.5479288,5
13.599638,1,13.599638,10
13.6513481,2,13.6513481,10
13.7030582,2,13.7030582,7
13.7547674,7,13.7547674,8
13.8064766,30,13.8064766,9
13.8581867,54,13.8581867,14
13.9098969,134,13.9098969,22
13.961606,358,13.961606,62
14.0133152,715,14.0133152,110
14.0650253,1377,14.0650253,225
14.1167355,2210,14.1167355,417
14.1684446,3398,14.1684446,699
14.2201538,4846,14.2201538,1120
14.2718639,6319,14.2718639,1665
14.3235741,7579,14.3235741,2255
14.3752832,8662,14.3752832,3056
14.4269924,9673,14.4269924,3937
14.4787025,9828,14.4787025,4826
14.5304127,10000,14.5304127,5583
14.5821218,9842,14.5821218,6509
14.633831,9128,14.633831,7218
14.6855412,8478,14.6855412,7926
14.7372513,7697,14.7372513,8425
14.78896,6634,14.78896,8999
14.84067,5751,14.84067,9295
14.89238,4839,14.89238,9658
14.94409,4207,14.94409,9826
14.9957991,3254,14.9957991,9912
15.0475082,2876,15.0475082,9909
15.0992184,2356,15.0992184,10000
15.1509285,1945,15.1509285,9908
15.2026377,1603,15.2026377,9823
15.2543468,1306,15.2543468,9703
15.306057,1134,15.306057,9507
15.3577671,983,15.3577671,9704
15.4094763,820,15.4094763,9528
15.4611855,705,15.4611855,9568
15.5128956,616,15.5128956,9309
15.5646057,551,15.5646057,9115
15.6163149,511,15.6163149,9062
15.6680241,449,15.6680241,8981
15.7197342,388,15.7197342,8867
15.7714443,392,15.7714443,8779
15.8231535,351,15.8231535,8607
15.8748627,305,15.8748627,8468
15.9265728,299,15.9265728,8391
15.9782829,273,15.9782829,8477
16.0299911,225,16.0299911,8224
16.0817013,225,16.0817013,7916
16.1334114,176,16.1334114,7967
16.1851215,156,16.1851215,7863
16.2368317,138,16.2368317,7804
16.28854,135,16.28854,7733
16.34025,113,16.34025,7632
16.39196,96,16.39196,7556
16.4436684,97,16.4436684,7368
16.4953785,84,16.4953785,7327
16.5470886,57,16.5470886,7306
16.5987988,55,16.5987988,7302
16.6505089,60,16.6505089,7107
16.7022171,53,16.7022171,7091
16.7539272,67,16.7539272,6940
16.8056374,48,16.8056374,6872
16.8573456,52,16.8573456,6757
16.9090557,31,16.9090557,6820
16.9607658,36,16.9607658,6695
17.012476,40,17.012476,6683
17.0641861,29,17.0641861,6543
17.1158943,42,17.1158943,6473
17.1676044,39,17.1676044,6141
17.2193146,29,17.2193146,6237
17.2710228,28,17.2710228,6237
17.3227329,30,17.3227329,6074
17.3744431,21,17.3744431,6055
17.4261532,34,17.4261532,6012
17.4778633,11,17.4778633,5951
17.5295715,22,17.5295715,5849
17.5812817,16,17.5812817,5806
17.6329918,29,17.6329918,5711
17.6847,18,17.6847,5791
17.73641,9,17.73641,5788
17.78812,15,17.78812,5688
17.83983,17,17.83983,5585
17.89154,18,17.89154,5620
17.9432487,16,17.9432487,5476
17.9949589,24,17.9949589,5432
18.046669,14,18.046669,5433
18.0983772,20,18.0983772,5158
18.1500874,14,18.1500874,5311
18.2017975,8,18.2017975,5275
18.2535076,16,18.2535076,5219
18.3052177,15,18.3052177,5237
18.356926,15,18.356926,5079
18.4086361,8,18.4086361,5140
18.4603462,6,18.4603462,5100
18.5120544,19,18.5120544,5008
18.5637646,16,18.5637646,4890
18.6154747,11,18.6154747,4988
18.6671848,4,18.6671848,4861
18.718895,6,18.718895,4903
18.7706032,12,18.7706032,4699
18.8223133,8,18.8223133,4801
18.8740234,8,18.8740234,4729
18.9257317,12,18.9257317,4673
18.9774418,8,18.9774418,4671
19.0291519,12,19.0291519,4473
19.080862,10,19.080862,4497
19.1325722,7,19.1325722,4504
19.18428,12,19.18428,4354
19.23599,17,19.23599,4342
19.2877,9,19.2877,4340
19.3394089,7,19.3394089,4357
19.391119,13,19.391119,4336
19.44283,9,19.44283,4270
19.49454,10,19.49454,4209
19.54625,5,19.54625,4151
19.5979576,7,19.5979576,4126
19.6496677,4,19.6496677,4104
19.7013779,7,19.7013779,4172
19.7530861,4,19.7530861,4113
19.8047962,9,19.8047962,4046
19.8565063,8,19.8565063,3997
19.9082165,7,19.9082165,3966
19.9599266,7,19.9599266,4024
20.0116348,6,20.0116348,3965
20.063345,3,20.063345,3878
20.1150551,9,20.1150551,3861
20.1667633,2,20.1667633,3881
20.2184734,6,20.2184734,3777
20.2701836,7,20.2701836,3702
20.3218937,5,20.3218937,3708
20.3736038,5,20.3736038,3848
20.425312,2,20.425312,3692
20.4770222,7,20.4770222,3813
20.5287323,3,20.5287323,3648
20.58044,2,20.58044,3596
20.63215,3,20.63215,3626
20.68386,3,20.68386,3583
20.73557,2,20.73557,3486
20.787281,5,20.787281,3508
20.83899,3,20.83899,3609
20.8907,2,20.8907,3508
20.94241,5,20.94241,3378
20.9941177,9,20.9941177,3406
21.0458279,2,21.0458279,3384
21.097538,6,21.097538,3304
21.1492481,4,21.1492481,3300
21.2009583,7,21.2009583,3495
21.2526665,1,21.2526665,3289
21.3043766,1,21.3043766,3326
21.3560867,3,21.3560867,3347
21.407795,2,21.407795,3174
21.4595051,7,21.4595051,3165
21.5112152,2,21.5112152,3126
21.5629253,4,21.5629253,3153
21.6146355,3,21.6146355,3205
21.6663437,7,21.6663437,3126
21.7180538,1,21.7180538,2975
21.7697639,3,21.7697639,3087
21.8214722,1,21.8214722,3101
21.8731823,2,21.8731823,3118
21.9248924,2,21.9248924,3045
21.9766026,0,21.9766026,3074
22.0283127,4,22.0283127,3008
22.08002,3,22.08002,2986
22.131731,2,22.131731,3013
22.1834412,2,22.1834412,3025
22.23515,2,22.23515,2968
22.28686,3,22.28686,2937
22.33857,4,22.33857,2871
22.39028,4,22.39028,2919
22.44199,1,22.44199,2910
22.4936981,3,22.4936981,2755
22.5454082,2,22.5454082,2918
22.5971184,1,22.5971184,2844
22.6488266,2,22.6488266,2834
22.7005367,3,22.7005367,2722
22.7522469,1,22.7522469,2816
22.803957,4,22.803957,2723
22.8556671,1,22.8556671,2778
22.9073753,1,22.9073753,2594
22.9590855,5,22.9590855,2665
23.0107956,4,23.0107956,2738
23.0625038,3,23.0625038,2670
23.1142139,4,23.1142139,2641
23.1659241,3,23.1659241,2719
23.2176342,1,23.2176342,2635
23.2693443,3,23.2693443,2625
23.3210526,3,23.3210526,2593
23.3727627,2,23.3727627,2607
23.4244728,0,23.4244728,2628
23.476181,2,23.476181,2582
23.5278912,1,23.5278912,2531
23.5796013,3,23.5796013,2478
23.6313114,1,23.6313114,2514
23.6830215,3,23.6830215,2603
23.73473,4,23.73473,2438
23.78644,5,23.78644,2501
23.83815,2,23.83815,2386
23.8898582,3,23.8898582,2333
23.9415684,3,23.9415684,2499
23.9932785,1,23.9932785,2498
24.0449886,4,24.0449886,2343
24.0966988,0,24.0966988,2372
24.148407,2,24.148407,2358
24.2001171,2,24.2001171,2373
24.2518272,0,24.2518272,2377
24.3035355,2,24.3035355,2421
24.3552456,2,24.3552456,2326
24.4069557,1,24.4069557,2264
24.4586658,3,24.4586658,2284
24.510376,1,24.510376,2241
24.5620842,2,24.5620842,2220
24.6137943,2,24.6137943,2299
24.6655045,1,24.6655045,2334
24.7172127,3,24.7172127,2244
24.7689228,2,24.7689228,2244
24.8206329,2,24.8206329,2214
24.8723431,3,24.8723431,2222
24.9240532,3,24.9240532,2142
24.9757614,2,24.9757614,2107
25.0274715,1,25.0274715,2100
25.0791817,3,25.0791817,2070
25.13089,2,25.13089,2105
25.1826,1,25.1826,2073
25.23431,2,25.23431,2210
25.28602,4,25.28602,2112
25.33773,3,25.33773,2140
25.3894386,3,25.3894386,2064
25.4411488,1,25.4411488,2074
25.4928589,2,25.4928589,2013
25.5445671,1,25.5445671,2017
25.5962772,1,25.5962772,2132
25.6479874,3,25.6479874,2062
25.6996975,1,25.6996975,2053
25.7514076,1,25.7514076,2002
25.8031158,2,25.8031158,1961
25.854826,1,25.854826,1968
25.9065361,0,25.9065361,1963
25.9582443,3,25.9582443,2026
26.0099545,3,26.0099545,1947
26.0616646,1,26.0616646,1902
26.1133747,2,26.1133747,1913
26.1650848,1,26.1650848,1940
26.2167931,4,26.2167931,1857
26.2685032,4,26.2685032,1959
26.3202133,3,26.3202133,1962
26.3719215,1,26.3719215,1898
26.4236317,3,26.4236317,1838
26.4753418,2,26.4753418,1863
26.5270519,1,26.5270519,1874
26.5787621,0,26.5787621,1821
26.63047,5,26.63047,1879
26.68218,0,26.68218,1795
26.73389,3,26.73389,1795
26.7855988,4,26.7855988,1840
26.8373089,1,26.8373089,1787
26.889019,2,26.889019,1812
26.94073,2,26.94073,1711
26.99244,1,26.99244,1766
27.0441475,5,27.0441475,1822
27.0958576,2,27.0958576,1820
27.1475677,1,27.1475677,1734
27.199276,3,27.199276,1788
27.2509861,1,27.2509861,1788
27.3026962,1,27.3026962,1740
27.3544064,3,27.3544064,1738
27.4061165,0,27.4061165,1711
27.4578247,2,27.4578247,1662
27.5095348,5,27.5095348,1620
27.561245,2,27.561245,1676
27.6129532,3,27.6129532,1671
27.6646633,4,27.6646633,1689
27.7163734,1,27.7163734,1674
27.7680836,0,27.7680836,1628
27.8197937,3,27.8197937,1672
27.8715019,2,27.8715019,1649
27.9232121,0,27.9232121,1656
27.9749222,1,27.9749222,1685
28.02663,1,28.02663,1649
28.07834,1,28.07834,1589
28.13005,1,28.13005,1613
28.18176,1,28.18176,1580
28.23347,0,28.23347,1576
28.28518,4,28.28518,1603
28.33689,0,28.33689,1544
28.3886,5,28.3886,1598
28.4403076,3,28.4403076,1509
28.4920177,1,28.4920177,1557
28.5437279,0,28.5437279,1531
28.595438,3,28.595438,1573
28.6471481,5,28.6471481,1557
28.6988564,0,28.6988564,1503
28.7505665,2,28.7505665,1528
28.8022766,2,28.8022766,1483
28.8539848,5,28.8539848,1450
28.905695,2,28.905695,1501
28.9574051,0,28.9574051,1467
29.0091152,2,29.0091152,1492
29.0608253,3,29.0608253,1546
29.1125336,1,29.1125336,1525
29.1642437,1,29.1642437,1410
29.2159538,1,29.2159538,1446
29.267662,1,29.267662,1493
29.3193722,0,29.3193722,1478
29.3710823,2,29.3710823,1463
29.4227924,1,29.4227924,1478
29.4745026,1,29.4745026,1497
29.52621,4,29.52621,1458
29.57792,2,29.57792,1395
29.629631,4,29.629631,1381
29.68134,2,29.68134,1353
29.73305,5,29.73305,1377
29.78476,2,29.78476,1364
29.83647,1,29.83647,1419
29.88818,1,29.88818,1424
29.939888,0,29.939888,1432
29.9915981,1,29.9915981,1373
30.0433083,2,30.0433083,1356
30.0950165,0,30.0950165,1425
30.1467266,2,30.1467266,1350
30.1984367,2,30.1984367,1318
30.2501469,0,30.2501469,1343
30.301857,0,30.301857,1297
30.3535652,0,30.3535652,1320
30.4052753,3,30.4052753,1337
30.4569855,2,30.4569855,1292
30.5086937,0,30.5086937,1311
30.5604038,1,30.5604038,1320
30.612114,1,30.612114,1334
30.6638241,2,30.6638241,1318
30.7155342,4,30.7155342,1291
30.7672424,1,30.7672424,1330
30.8189526,3,30.8189526,1268
30.8706627,5,30.8706627,1252
30.92237,4,30.92237,1271
30.974081,0,30.974081,1313
31.0257912,2,31.0257912,1186
31.0775013,0,31.0775013,1237
31.1292114,1,31.1292114,1296
31.18092,1,31.18092,1263
31.23263,1,31.23263,1283
31.28434,2,31.28434,1314
31.3360481,1,31.3360481,1247
31.3877583,2,31.3877583,1198
31.4394684,1,31.4394684,1238
31.4911785,0,31.4911785,1203
31.5428886,0,31.5428886,1187
31.5945969,0,31.5945969,1220
31.646307,0,31.646307,1197
31.6980171,3,31.6980171,1168
31.7497253,4,31.7497253,1182
31.8014355,1,31.8014355,1144
31.8531456,1,31.8531456,1199
31.9048557,1,31.9048557,1149
31.9565659,3,31.9565659,1138
32.0082741,2,32.0082741,1193
32.0599823,5,32.0599823,1107
32.1116943,0,32.1116943,1135
32.1634026,1,32.1634026,1163
32.2151146,3,32.2151146,1107
32.2668228,3,32.2668228,1192
32.31853,1,32.31853,1107
32.3702431,1,32.3702431,1104
32.42195,1,32.42195,1186
32.4736633,3,32.4736633,1124
32.52537,2,32.52537,1123
32.57708,1,32.57708,1141
32.62879,3,32.62879,1065
32.6805,2,32.6805,1106
32.73221,2,32.73221,1100
32.78392,3,32.78392,1095
32.83563,1,32.83563,1072
32.8873367,2,32.8873367,1112
32.93905,3,32.93905,1107
32.990757,1,32.990757,1035
33.04247,3,33.04247,1081
33.0941772,3,33.0941772,1139
33.1458855,1,33.1458855,1035
33.1975975,1,33.1975975,1061
33.2493057,0,33.2493057,988
33.3010178,3,33.3010178,1013
33.352726,2,33.352726,1037
33.4044342,1,33.4044342,1042
33.4561462,1,33.4561462,1053
33.5078545,1,33.5078545,1064
33.5595627,0,33.5595627,1052
33.6112747,1,33.6112747,1000
33.6629829,2,33.6629829,1059
33.71469,1,33.71469,1049
33.7664032,0,33.7664032,1024
33.81811,0,33.81811,1050
33.8698235,0,33.8698235,987
33.92153,1,33.92153,1023
33.97324,1,33.97324,961
34.0249519,2,34.0249519,956
34.07666,1,34.07666,946
34.1283722,3,34.1283722,997
34.18008,2,34.18008,960
34.23179,2,34.23179,968
34.2835,1,34.2835,961
34.33521,1,34.33521,920
34.3869171,1,34.3869171,970
34.43863,4,34.43863,966
34.4903374,3,34.4903374,983
34.5420456,6,34.5420456,1014
34.5937576,3,34.5937576,953
34.6454659,4,34.6454659,939
34.6971779,1,34.6971779,937
34.7488861,1,34.7488861,979
34.8005943,3,34.8005943,948
34.8523064,4,34.8523064,903
34.9040146,1,34.9040146,880
34.9557266,1,34.9557266,884
35.0074348,1,35.0074348,960
35.0591431,2,35.0591431,945
35.1108551,3,35.1108551,904
35.1625633,0,35.1625633,904
35.21427,3,35.21427,898
35.2659836,1,35.2659836,896
35.31769,1,35.31769,945
35.3694,0,35.3694,882
35.4211121,0,35.4211121,966
35.47282,1,35.47282,863
35.5245323,2,35.5245323,848
35.57624,1,35.57624,867
35.62795,1,35.62795,843
35.67966,2,35.67966,921
35.73137,1,35.73137,872
35.78308,4,35.78308,860
35.83479,0,35.83479,854
35.8864975,2,35.8864975,849
35.93821,2,35.93821,866
35.9899178,1,35.9899178,887
36.041626,1,36.041626,854
36.093338,2,36.093338,859
36.1450462,1,36.1450462,830
36.1967545,2,36.1967545,834
36.2484665,4,36.2484665,857
36.3001747,2,36.3001747,879
36.3518867,2,36.3518867,790
36.403595,3,36.403595,873
36.4553032,0,36.4553032,843
36.5070152,3,36.5070152,878
36.5587234,1,36.5587234,811
36.6104355,3,36.6104355,798
36.6621437,0,36.6621437,860
36.7138519,4,36.7138519,820
36.765564,0,36.765564,800
36.8172722,1,36.8172722,812
36.86898,0,36.86898,768
36.9206924,1,36.9206924,728
36.9724,1,36.9724,765
37.02411,1,37.02411,781
37.07582,2,37.07582,767
37.12753,0,37.12753,771
37.17924,0,37.17924,751
37.23095,3,37.23095,807
37.2826576,0,37.2826576,801
37.33437,0,37.33437,803
37.3860779,1,37.3860779,737
37.43779,1,37.43779,754
37.4895,2,37.4895,775
37.5412064,1,37.5412064,785
37.59292,0,37.59292,800
37.6446266,0,37.6446266,751
37.6963348,3,37.6963348,755
37.7480469,2,37.7480469,788
37.7997551,2,37.7997551,799
37.8514633,1,37.8514633,742
37.9031754,2,37.9031754,716
37.9548836,1,37.9548836,746
38.0065956,0,38.0065956,742
38.0583038,1,38.0583038,766
38.1100121,1,38.1100121,723
38.1617241,0,38.1617241,703
38.2134323,2,38.2134323,762
38.2651443,3,38.2651443,769
38.3168526,1,38.3168526,776
38.36856,1,38.36856,736
38.4202728,2,38.4202728,699
38.47198,2,38.47198,722
38.52369,1,38.52369,678
38.5754,4,38.5754,750
38.62711,2,38.62711,695
38.6788177,1,38.6788177,675
38.73053,1,38.73053,784
38.782238,2,38.782238,697
38.83395,2,38.83395,680
38.88566,2,38.88566,754
38.9373665,0,38.9373665,690
38.98908,0,38.98908,670
39.0407867,1,39.0407867,705
39.0925,2,39.0925,679
39.144207,2,39.144207,665
39.1959152,1,39.1959152,720
39.2476273,0,39.2476273,681
39.2993355,2,39.2993355,677
39.3510437,2,39.3510437,671
39.4027557,0,39.4027557,653
39.454464,3,39.454464,658
39.5061722,3,39.5061722,660
39.5578842,1,39.5578842,641
39.6095924,0,39.6095924,710
39.6613045,1,39.6613045,639
39.7130127,1,39.7130127,709
39.76472,1,39.76472,696
39.816433,0,39.816433,678
39.86814,0,39.86814,629
39.9198532,1,39.9198532,649
39.97156,2,39.97156,660
40.02327,0,40.02327,619
40.07498,1,40.07498,640
40.12669,2,40.12669,653
40.1784,0,40.1784,622
40.23011,1,40.23011,696
40.28182,0,40.28182,636
40.3335266,3,40.3335266,661
40.38524,0,40.38524,624
40.4369469,3,40.4369469,617
40.48866,1,40.48866,559
40.5403671,2,40.5403671,629
40.5920753,1,40.5920753,655
40.6437874,3,40.6437874,616
40.6954956,0,40.6954956,619
40.7472076,1,40.7472076,618
40.7989159,2,40.7989159,633
40.8506241,1,40.8506241,570
40.9023361,1,40.9023361,607
40.9540443,3,40.9540443,594
41.0057526,1,41.0057526,630
41.0574646,3,41.0574646,574
41.1091728,0,41.1091728,597
41.16088,1,41.16088,604
41.2125931,1,41.2125931,599
41.2643,2,41.2643,614
41.3160133,1,41.3160133,560
41.36772,3,41.36772,578
41.41943,1,41.41943,614
41.47114,0,41.47114,601
41.52285,0,41.52285,595
41.5745621,1,41.5745621,578
41.62627,0,41.62627,574
41.67798,1,41.67798,596
41.72969,2,41.72969,585
41.7814,0,41.7814,594
41.833107,1,41.833107,567
41.88482,1,41.88482,573
41.9365273,0,41.9365273,595
41.9882355,1,41.9882355,599
42.0399475,1,42.0399475,612
42.0916557,5,42.0916557,611
42.1433678,1,42.1433678,568
42.195076,1,42.195076,541
42.2467842,3,42.2467842,562
42.2984962,1,42.2984962,541
42.3502045,2,42.3502045,537
42.4019165,1,42.4019165,565
42.4536247,0,42.4536247,547
42.5053329,2,42.5053329,571
42.557045,2,42.557045,559
42.6087532,1,42.6087532,546
42.66046,2,42.66046,599
42.7121735,2,42.7121735,538
42.76388,5,42.76388,538
42.81559,1,42.81559,536
42.8673019,1,42.8673019,526
42.91901,4,42.91901,558
42.9707222,0,42.9707222,558
43.02243,0,43.02243,532
43.07414,1,43.07414,544
43.12585,1,43.12585,534
43.17756,3,43.17756,538
43.22927,1,43.22927,564
43.28098,3,43.28098,564
43.3326874,0,43.3326874,555
43.3844,2,43.3844,482
43.4361076,3,43.4361076,518
43.4878159,1,43.4878159,526
43.5395279,1,43.5395279,492
43.5912361,2,43.5912361,512
43.6429443,1,43.6429443,515
43.6946564,3,43.6946564,499
43.7463646,1,43.7463646,529
43.7980766,1,43.7980766,468
43.8497849,1,43.8497849,510
43.9014931,3,43.9014931,509
43.9532051,1,43.9532051,501
44.0049133,0,44.0049133,521
44.0566254,2,44.0566254,501
44.1083336,2,44.1083336,514
44.16004,0,44.16004,472
