nm, A
410.000000, 1.594826
409.000000, 1.600491
408.000000, 1.606082
407.000000, 1.611457
406.000000, 1.616988
405.000000, 1.622589
404.000000, 1.627967
403.000000, 1.633594
402.000000, 1.639639
401.000000, 1.645223
400.000000, 1.650839
399.000000, 1.656979
398.000000, 1.662950
397.000000, 1.668877
396.000000, 1.674644
395.000000, 1.680786
394.000000, 1.687208
393.000000, 1.693744
392.000000, 1.700292
391.000000, 1.705956
390.000000, 1.712541
389.000000, 1.719237
388.000000, 1.726382
387.000000, 1.732252
386.000000, 1.739307
385.000000, 1.747662
384.000000, 1.750689
383.000000, 1.766860
382.000000, 1.751325
381.000000, 1.777974
380.000000, 1.767776
379.000000, 1.772904
378.000000, 1.790539
377.000000, 1.800197
376.000000, 1.798257
375.000000, 1.824872
374.000000, 1.836491
373.000000, 1.831618
372.000000, 1.851404
371.000000, 1.841128
370.000000, 1.872004
369.000000, 1.866110
368.000000, 1.881445
367.000000, 1.892207
366.000000, 1.893831
365.000000, 1.890086
364.000000, 1.918102
363.000000, 1.902468
362.000000, 1.935268
361.000000, 1.944295
360.000000, 1.950402
359.000000, 1.966754
358.000000, 1.968993
357.000000, 1.977532
356.000000, 1.983472
355.000000, 1.962023
354.000000, 2.005683
353.000000, 1.997165
352.000000, 2.029748
351.000000, 2.001522
350.000000, 2.033730
349.000000, 2.045134
348.000000, 2.041179
347.000000, 2.037725
346.000000, 2.051419
345.000000, 2.060106
344.000000, 2.060319
343.000000, 2.110484
342.000000, 2.085758
341.000000, 2.097855
340.000000, 2.104293
339.000000, 2.093548
338.000000, 2.157260
337.000000, 2.168264
336.000000, 2.182042
335.000000, 2.196483
334.000000, 2.214535
333.000000, 2.197482
332.000000, 2.243343
331.000000, 2.161711
330.000000, 2.222619
329.000000, 2.264564
328.000000, 2.236581
327.000000, 2.337053
326.000000, 2.345044
325.000000, 2.354390
324.000000, 2.375893
323.000000, 2.379703
322.000000, 2.410084
321.000000, 2.421041
320.000000, 2.435722
319.000000, 2.456673
318.000000, 2.471485
317.000000, 2.493097
316.000000, 2.516109
315.000000, 2.527298
314.000000, 2.558142
313.000000, 2.604634
312.000000, 2.627378
311.000000, 2.616862
310.000000, 2.636433
309.000000, 2.647563
308.000000, 2.705390
307.000000, 2.701157
306.000000, 2.722823
305.000000, 2.755104
304.000000, 2.787372
303.000000, 2.839336
302.000000, 2.866107
301.000000, 2.901358
300.000000, 2.950923
299.000000, 2.989953
298.000000, 3.075711
297.000000, 3.128575
296.000000, 3.215780
295.000000, 3.371425
294.000000, 3.446499
293.000000, 3.509282
292.000000, 3.616442
291.000000, 3.445966
290.000000, 3.616106
289.000000, 3.566682
288.000000, 3.691427
287.000000, 3.633384
286.000000, 3.651779
285.000000, 3.691174
284.000000, 3.758045
283.000000, 3.508020
282.000000, 3.550663
281.000000, 3.651333
280.000000, 3.711976
279.000000, 3.690736
278.000000, 3.782612
277.000000, 3.757936
276.000000, 3.734311
275.000000, 3.670773
274.000000, 3.899378
273.000000, 4.013385
272.000000, 4.110430
271.000000, 3.867455
270.000000, 3.972253
269.000000, 3.934536
268.000000, 3.934679
267.000000, 3.691894
266.000000, 4.059950
265.000000, 3.900455
264.000000, 4.060219
263.000000, 3.973027
262.000000, 3.935205
261.000000, 3.868472
260.000000, 4.014693
259.000000, 3.900594
