			
1366		1366	
Fit2		Residuals2	
Time	Intensity	Time	Intensity
17.58128166	16.76083231	17.58128166	0.028053889
17.78812027	97.46030173	17.78812027	0.166801549
17.99495888	696.2360231	17.99495888	0.574234934
18.20179749	2711.255443	18.20179749	1.491605685
18.40863609	5669.933094	18.40863609	0.860254494
18.6154747	7987.605223	18.6154747	-0.337294587
18.82231331	9124.160981	18.82231331	-0.815850632
19.02915192	9395.222784	19.02915192	-0.8121842
19.23599052	9280.517538	19.23599052	-1.141491505
19.44282913	8984.295907	19.44282913	-1.28647947
19.64966774	8644.259922	19.64966774	-1.10427947
19.85650635	8277.336883	19.85650635	-1.098895853
20.06334496	7900.376232	20.06334496	-1.202273321
20.27018356	7532.87204	20.27018356	-0.158958321
20.47702217	7175.87261	20.47702217	-1.417335906
20.68386078	6840.242228	20.68386078	0.412075149
20.89069939	6522.537773	20.89069939	-1.142381004
21.09753799	6225.608181	21.09753799	0.820275372
21.3043766	5948.111597	21.3043766	0.229886425
21.51121521	5689.381356	21.51121521	0.719411176
21.71805382	5450.657125	21.71805382	1.35338751
21.92489243	5226.293324	21.92489243	-0.69075818
22.13173103	5017.882293	22.13173103	-0.272574637
22.33856964	4823.809802	22.33856964	0.368247256
22.54540825	4639.840495	22.54540825	1.285525348
22.75224686	4468.921509	22.75224686	-0.564796256
22.95908546	4310.012373	22.95908546	1.091981744
23.16592407	4161.508061	23.16592407	1.712662744
23.37276268	4020.551443	23.37276268	-0.120020152
23.57960129	3888.876542	23.57960129	1.539414647
23.7864399	3766.624209	23.7864399	1.248824019
23.9932785	3651.602258	23.9932785	0.132338326
24.20011711	3542.53652	24.20011711	-0.952172492
24.40695572	3439.684075	24.40695572	-0.801671243
24.61379433	3343.555252	24.61379433	1.068633589
24.82063293	3253.111818	24.82063293	-0.334434439
25.02747154	3167.880035	25.02747154	0.535674012
25.23431015	3087.245939	25.23431015	0.88839398
25.44114876	3011.179867	25.44114876	-0.976066004
25.64798737	2939.426127	25.64798737	-1.054610563
25.85482597	2870.774541	25.85482597	0.301908321
26.06166458	2806.160662	26.06166458	0.416911475
26.26850319	2745.647526	26.26850319	-1.157728331
26.4753418	2687.772191	26.4753418	0.225793309
26.6821804	2632.032297	26.6821804	-2.087516184
26.88901901	2579.522383	26.88901901	-0.951808549
27.09585762	2529.383704	27.09585762	0.118686937
27.30269623	2481.046879	27.30269623	-1.912450296
27.50953484	2435.236779	27.50953484	-1.14127089
27.71637344	2391.816066	27.71637344	-0.809228376
27.92321205	2349.412354	27.92321205	-1.283144757
28.13005066	2308.758587	28.13005066	0.1289996
28.33688927	2269.78202	28.33688927	1.398749061
28.54372787	2232.545929	28.54372787	0.603094336
28.75056648	2196.488711	28.75056648	-0.639088908
28.95740509	2162.024285	28.95740509	0.597239494
29.1642437	2128.732779	29.1642437	-1.284962097
29.37108231	2096.314713	29.37108231	0.318234192
29.57792091	2065.170799	29.57792091	-1.161128147
29.78475952	2036.020821	29.78475952	0.230635939
29.99159813	2007.122273	29.99159813	-1.630061033
30.19843674	1978.552947	30.19843674	-2.243555932
30.40527534	1950.83299	30.40527534	-2.855657004
30.61211395	1924.005409	30.61211395	-0.626127761
30.81895256	1898.370608	30.81895256	-2.201239615
31.02579117	1872.918853	31.02579117	-0.862552076
31.23262978	1848.452239	31.23262978	1.093590829
31.43946838	1824.867893	31.43946838	0.409127181
31.64630699	1801.752748	31.64630699	-0.960281766
31.8531456	1778.636238	31.8531456	0.940089846
32.0599823	1756.063334	32.0599823	0.230477054
32.26682281	1734.00533	32.26682281	-1.645322741
32.47366333	1712.483499	32.47366333	-0.895913222
32.68050003	1691.647734	32.68050003	-0.035734636
32.88733673	1670.968632	32.88733673	-0.041091609
33.09417725	1650.712409	33.09417725	-1.578616653
33.30101776	1630.859997	33.30101776	0.314243837
33.50785446	1611.393667	33.50785446	-0.550240376
33.71469116	1592.296232	33.71469116	1.016255442
33.92153168	1573.551698	33.92153168	-0.867045168
34.12837219	1555.192741	34.12837219	0.546310206
34.33520889	1537.426672	34.33520889	-1.030147361
34.54204559	1519.907585	34.54204559	-1.077414985
34.74888611	1502.404156	34.74888611	0.315132696
34.95572662	1485.239882	34.95572662	0.073508114
35.16256332	1468.578215	35.16256332	1.978142848
35.36940002	1452.043079	35.36940002	0.177618865
35.57624054	1436.480342	35.57624054	1.723516154
35.78308105	1420.535436	35.78308105	-0.248098805
35.98991776	1404.603023	35.98991776	0.240033322
36.19675446	1389.135876	36.19675446	-0.406392112
36.40359497	1373.619489	36.40359497	1.403067313
36.61043549	1358.381298	36.61043549	0.010458844
36.81727219	1343.588399	36.81727219	-1.183957041
37.02410889	1328.727489	37.02410889	0.311940184
37.2309494	1314.079643	37.2309494	1.352822669
37.43778992	1299.639309	37.43778992	-0.377277398
37.64462662	1285.401248	37.64462662	-1.19124945
37.85146332	1271.406889	37.85146332	0.184174997
38.05830383	1257.871652	38.05830383	0.693339644
38.26514435	1244.505124	38.26514435	-0.080770132
38.47198105	1231.304537	38.47198105	1.235632645
38.67881775	1218.21986	38.67881775	2.112826332
38.88565826	1205.027487	38.88565826	0.442002131
39.09249878	1192.057898	39.09249878	0.152939828
39.29933548	1179.481011	39.29933548	-0.245579669
39.50617218	1166.833108	39.50617218	-0.783346952
39.7130127	1154.571457	39.7130127	0.368560043
39.91985321	1142.233039	39.91985321	-0.265472275
40.12668991	1130.275792	40.12668991	-1.204644499
40.33352661	1118.189576	40.33352661	0.978791267
40.54036713	1106.258405	40.54036713	0.371662787
