			
3173		3173	
Fit6		Residuals6	
Time	Intensity	Time	Intensity
17.58128166	-10.16258092	17.58128166	-0.067037709
17.78812027	25.5099391	17.78812027	0.025095268
17.99495888	402.0479394	17.99495888	0.464313469
18.20179749	2027.327261	18.20179749	1.706206371
18.40863609	4693.209574	18.40863609	1.764043046
18.6154747	6991.085007	18.6154747	0.764070745
18.82231331	8345.172986	18.82231331	-0.336211359
19.02915192	8952.056362	19.02915192	-0.929692507
19.23599052	9213.39045	19.23599052	-1.462542858
19.44282913	9292.517987	19.44282913	-4.327336689
19.64966774	9312.852104	19.64966774	-3.807581478
19.85650635	9287.831592	19.85650635	-2.066948279
20.06334496	9230.704995	20.06334496	-1.548210659
20.27018356	9160.549804	20.27018356	-0.473374275
20.47702217	9077.920458	20.47702217	-1.97326976
20.68386078	8994.762558	20.68386078	-0.13541982
20.89069939	8908.80775	20.89069939	-1.419849874
21.09753799	8824.170877	21.09753799	-1.199357193
21.3043766	8741.010617	21.3043766	0.182047979
21.51121521	8659.611041	21.51121521	1.687950128
21.71805382	8583.067817	21.71805382	0.6370627
21.92489243	8506.911838	21.92489243	-0.009332992
22.13173103	8433.6706	22.13173103	1.473725045
22.33856964	8363.343404	22.33856964	1.182339759
22.54540825	8292.319762	22.54540825	1.802439717
22.75224686	8224.181687	22.75224686	2.463657933
22.95908546	8158.811904	22.95908546	2.304858536
23.16592407	8095.754977	23.16592407	0.478382009
23.37276268	8032.658942	23.37276268	1.644173307
23.57960129	7971.588135	23.57960129	2.185923292
23.7864399	7913.447094	23.7864399	0.034793586
23.9932785	7856.809679	23.9932785	1.618969614
24.20011711	7800.843826	24.20011711	0.671175578
24.40695572	7746.052481	24.40695572	0.7790469
24.61379433	7693.391949	24.61379433	1.574160567
24.82063293	7642.26712	24.82063293	2.412926551
25.02747154	7592.603145	25.02747154	0.782857105
25.23431015	7544.0886	25.23431015	1.019441899
25.44114876	7496.93847	25.44114876	0.032105498
25.64798737	7451.314811	25.64798737	1.685616229
25.85482597	7406.160974	25.85482597	0.225535803
26.06166458	7362.497063	26.06166458	1.576683101
26.26850319	7320.748274	26.26850319	2.042822379
26.4753418	7279.795218	26.4753418	1.750849012
26.6821804	7239.128045	26.6821804	-0.1265222
26.88901901	7199.993947	26.88901901	-0.56925105
27.09585762	7161.803016	27.09585762	-0.842108315
27.30269623	7124.026427	27.30269623	1.003120083
27.50953484	7087.423911	27.50953484	0.12357464
27.71637344	7052.163492	27.71637344	0.017515447
27.92321205	7016.933722	27.92321205	1.338837241
28.13005066	6982.492525	28.13005066	-0.55715404
28.33688927	6948.818096	28.33688927	-0.686615146
28.54372787	6916.119043	28.54372787	1.137596905
28.75056648	6883.86288	28.75056648	0.122333752
28.95740509	6852.534983	28.95740509	0.962842023
29.1642437	6821.83437	29.1642437	-0.459755744
29.37108231	6791.485691	29.37108231	1.507326581
29.57792091	6761.769454	29.57792091	1.012204306
29.78475952	6733.64017	29.78475952	0.68138878
29.99159813	6705.50037	29.99159813	-0.654686173
30.19843674	6677.356964	30.19843674	-1.899712983
30.40527534	6649.716898	30.40527534	-0.644222133
30.61211395	6622.581012	30.61211395	-0.276267168
30.81895256	6596.409051	30.81895256	-1.990550567
31.02579117	6570.166389	31.02579117	-0.227755351
31.23262978	6544.623352	31.23262978	-0.590481024
31.43946838	6519.749297	31.43946838	-1.219762005
31.64630699	6495.244057	31.64630699	0.79576503
31.8531456	6470.593251	31.8531456	0.637273218
32.0599823	6446.31016	32.0599823	-1.048527289
32.26682281	6422.380126	32.26682281	0.675188068
32.47366333	6398.800552	32.47366333	-0.933124411
32.68050003	6375.798402	32.68050003	-0.888738328
32.88733673	6352.847588	32.88733673	-0.742610086
33.09417725	6330.199786	33.09417725	-2.71247643
33.30101776	6307.844181	33.30101776	-0.85537229
33.50785446	6285.77042	33.50785446	-0.906382856
33.71469116	6263.96779	33.71469116	0.379516893
33.92153168	6242.426042	33.92153168	-1.567436113
34.12837219	6221.146485	34.12837219	-1.965145819
34.33520889	6200.370171	34.33520889	-0.99509899
34.54204559	6179.814034	34.54204559	-0.307057374
34.74888611	6159.219852	34.74888611	-1.718598961
34.95572662	6138.85426	34.95572662	-1.995101256
35.16256332	6118.949387	35.16256332	-1.252443605
35.36940002	6099.015205	35.36940002	0.686641329
35.57624054	6080.036678	35.57624054	0.264415961
35.78308105	6060.706641	35.78308105	0.605449537
35.98991776	6041.307519	35.98991776	-1.500358678
36.19675446	6022.33601	36.19675446	-0.575247058
36.40359497	6003.272491	36.40359497	-0.185476663
36.61043549	5984.385865	36.61043549	-0.942290605
36.81727219	5965.910437	36.81727219	-1.115259067
37.02410889	5947.327304	37.02410889	0.763961502
37.2309494	5928.89501	37.2309494	1.186580076
37.43778992	5910.609157	37.43778992	0.674707723
37.64462662	5892.465536	37.64462662	-1.530537971
37.85146332	5874.469792	37.85146332	-1.377628623
38.05830383	5856.867142	38.05830383	-1.84197506
38.26514435	5839.390226	38.26514435	-0.619569011
38.47198105	5822.035675	38.47198105	-2.285203712
38.67881775	5804.789299	38.67881775	-0.437964239
38.88565826	5787.39769	38.88565826	-0.601910548
39.09249878	5770.131968	39.09249878	0.002224255
39.29933548	5753.22856	39.29933548	-1.660319435
39.50617218	5736.180988	39.50617218	-1.608688794
39.7130127	5719.489166	39.7130127	-0.665386365
39.91985321	5702.64748	39.91985321	-2.703681756
40.12668991	5686.15669	40.12668991	-2.613886998
40.33352661	5669.500466	40.33352661	-3.648463814
40.54036713	5652.93981	40.54036713	-2.555579021
